season,week,contestant_id,fan_percent,judge_percent,left_contestants,fan_rank,judge_rank,rank_sum,percent_sum,rank_rank,percent_rank,rev_rank_rank,rev_percent_rank,week_rank,season_weeks,voting_method,week_elim,max_week_in_season,rank_rank_is_eliminated,percent_rank_is_eliminated
4,5,Apolo Anton Ohno_S4,0.12474896565478766,0.17045454545454544,8,5,1,6,0.29520351110933307,2,1,7,8,1,10,percentage,1,10,false,false
4,5,Billy Ray Cyrus_S4,0.13372889670639054,0.09659090909090909,8,1,7,8,0.23031980579729963,3,7,6,2,7,10,percentage,1,10,false,false
4,5,Clyde Drexler_S4,0.10643119869229498,0.07386363636363637,8,8,8,16,0.18029483505593136,8,8,1,1,8,10,percentage,1,10,true,true
4,5,Heather Mills_S4,0.1162002198204343,0.11931818181818182,8,7,5,12,0.23551840163861612,7,5,2,4,5,10,percentage,1,10,false,false
4,5,Ian Ziering_S4,0.12980420065068565,0.13636363636363635,8,4,4,8,0.266167837014322,5,4,4,5,4,10,percentage,1,10,false,false
4,5,Joey Fatone_S4,0.12473233842917479,0.14204545454545456,8,6,3,9,0.26677779297462934,6,3,3,6,3,10,percentage,1,10,false,false
4,5,John Ratzenberger_S4,0.13275299981699207,0.10227272727272728,8,2,6,8,0.23502572708971936,4,6,5,3,6,10,percentage,1,10,false,false
4,5,Laila Ali_S4,0.13160118022923983,0.1590909090909091,8,3,2,5,0.2906920893201489,1,2,8,7,2,10,percentage,1,10,false,false
4,6,Apolo Anton Ohno_S4,0.1454422281987189,0.16470588235294117,7,6,1,7,0.3101481105516601,3,2,5,6,1,10,percentage,1,10,false,false
4,6,Billy Ray Cyrus_S4,0.15496356847282244,0.12352941176470589,7,2,6,8,0.27849298023752833,5,5,3,3,6,10,percentage,1,10,false,false
4,6,Heather Mills_S4,0.08690596102784262,0.13529411764705881,7,7,5,12,0.22220007867490144,7,7,1,1,5,10,percentage,1,10,true,true
4,6,Ian Ziering_S4,0.15371823404841872,0.1411764705882353,7,3,4,7,0.294894704636654,2,4,6,4,4,10,percentage,1,10,false,false
4,6,Joey Fatone_S4,0.14784629715076686,0.1588235294117647,7,5,3,8,0.30666982656253156,6,3,2,5,3,10,percentage,1,10,false,false
4,6,John Ratzenberger_S4,0.16105421824040378,0.11176470588235295,7,1,7,8,0.2728189241227567,4,6,4,2,7,10,percentage,1,10,false,false
4,6,Laila Ali_S4,0.15006949286102625,0.16470588235294117,7,4,1,5,0.3147753752139674,1,1,7,7,2,10,percentage,1,10,false,false
4,7,Apolo Anton Ohno_S4,0.17242626451900883,0.17475728155339806,6,4,3,7,0.34718354607240687,5,4,2,3,3,10,percentage,1,10,false,false
4,7,Billy Ray Cyrus_S4,0.1906948107176444,0.12297734627831715,6,1,6,7,0.31367215699596157,4,5,3,2,6,10,percentage,1,10,false,false
4,7,Ian Ziering_S4,0.17425775549861577,0.17475728155339806,6,3,3,6,0.34901503705201387,2,3,5,4,4,10,percentage,1,10,false,false
4,7,Joey Fatone_S4,0.165015588996774,0.19093851132686085,6,5,1,6,0.35595410032363484,3,2,4,5,2,10,percentage,1,10,false,false
4,7,John Ratzenberger_S4,0.12154813327139617,0.14563106796116504,6,6,5,11,0.2671792012325612,6,6,1,1,5,10,percentage,1,10,true,true
4,7,Laila Ali_S4,0.17605744699656123,0.19093851132686085,6,2,1,3,0.3669959583234221,1,1,6,6,1,10,percentage,1,10,false,false
4,8,Apolo Anton Ohno_S4,0.20425572919566298,0.23107569721115537,5,3,1,4,0.4353314264068183,1,1,5,5,1,10,percentage,1,10,false,false
4,8,Billy Ray Cyrus_S4,0.16521818718112108,0.15139442231075698,5,5,5,10,0.3166126094918781,5,5,1,1,5,10,percentage,1,10,true,true
4,8,Ian Ziering_S4,0.21590555523870483,0.18725099601593626,5,1,4,5,0.4031565512546411,2,4,4,2,4,10,percentage,1,10,false,false
4,8,Joey Fatone_S4,0.20418579199758716,0.21912350597609562,5,4,2,6,0.4233092979736828,4,2,2,4,2,10,percentage,1,10,false,false
4,8,Laila Ali_S4,0.21043473638692328,0.21115537848605578,5,2,3,5,0.42159011487297904,3,3,3,3,3,10,percentage,1,10,false,false
4,9,Apolo Anton Ohno_S4,0.27171521300415646,0.2489451476793249,4,1,3,4,0.5206603606834814,2,3,3,2,3,10,percentage,1,10,false,false
4,9,Ian Ziering_S4,0.18780363044711693,0.24472573839662448,4,4,4,8,0.4325293688437414,4,4,1,1,4,10,percentage,1,10,true,true
4,9,Joey Fatone_S4,0.26934268542336043,0.25316455696202533,4,3,1,4,0.5225072423853858,3,2,2,3,2,10,percentage,1,10,false,false
4,9,Laila Ali_S4,0.271138471125366,0.25316455696202533,4,2,1,3,0.5243030280873913,1,1,4,4,1,10,percentage,1,10,false,false
4,10,Apolo Anton Ohno_S4,0.40162738279392096,0.33976850076853665,3,1,1,2,0.7413958835624577,1,1,3,3,1,10,percentage,3,10,true,true
4,10,Joey Fatone_S4,0.33261742116762993,0.3320460681848982,3,2,2,4,0.6646634893525281,2,2,2,2,2,10,percentage,3,10,true,true
4,10,Laila Ali_S4,0.2657551960384498,0.32818543104656506,3,3,3,6,0.5939406270850149,3,3,1,1,3,10,percentage,3,10,true,true
5,1,Albert Reed_S5,0.07737425934320946,0.08171206225680934,12,11,7,18,0.1590863216000188,10,10,3,3,8,10,percentage,1,10,false,false
5,1,Cameron Mathison_S5,0.0888610955316347,0.08171206225680934,12,3,7,10,0.17057315778844404,4,5,9,8,5,10,percentage,1,10,false,false
5,1,Floyd Mayweather Jr. _S5,0.09016951287332281,0.07003891050583658,12,1,11,12,0.1602084233791594,6,9,7,4,11,10,percentage,1,10,false,false
5,1,Helio Castroneves_S5,0.08948384333247622,0.09727626459143969,12,2,2,4,0.1867601079239159,1,1,12,12,2,10,percentage,1,10,false,false
5,1,Jane Seymour_S5,0.08663777312677541,0.0933852140077821,12,6,3,9,0.1800229871345575,2,3,11,10,4,10,percentage,1,10,false,false
5,1,Jennie Garth_S5,0.0880637853957387,0.08171206225680934,12,4,7,11,0.16977584765254805,5,6,8,7,6,10,percentage,1,10,false,false
5,1,Josie Maran_S5,0.05467476855678434,0.0622568093385214,12,12,12,24,0.11693157789530574,12,12,1,1,12,10,percentage,1,10,true,true
5,1,Marie Osmond_S5,0.08761743593413952,0.08171206225680934,12,5,7,12,0.16932949819094886,7,7,6,6,9,10,percentage,1,10,false,false
5,1,Mark Cuban_S5,0.0863597580858148,0.08171206225680934,12,7,7,14,0.16807182034262413,9,8,4,5,7,10,percentage,1,10,false,false
5,1,Mel B_S5,0.08332952339706029,0.0933852140077821,12,9,3,12,0.1767147374048424,8,4,5,9,3,10,percentage,1,10,false,false
5,1,Sabrina Bryan_S5,0.08531786829464999,0.10116731517509728,12,8,1,9,0.18648518346974727,3,2,10,11,1,10,percentage,1,10,false,false
5,1,Wayne Newton_S5,0.08211037612839353,0.07392996108949416,12,10,10,20,0.15604033721788768,11,11,2,2,10,10,percentage,1,10,false,false
5,2,Albert Reed_S5,0.046055442580563884,0.08823529411764706,11,11,7,18,0.13429073669821096,11,11,1,1,8,10,percentage,1,10,true,true
5,2,Cameron Mathison_S5,0.09475137280432837,0.08823529411764706,11,6,7,13,0.18298666692197543,8,7,4,5,6,10,percentage,1,10,false,false
5,2,Floyd Mayweather Jr. _S5,0.0967867730478389,0.08823529411764706,11,3,7,10,0.18502206716548597,2,5,10,7,7,10,percentage,1,10,false,false
5,2,Helio Castroneves_S5,0.09608275800060823,0.1134453781512605,11,4,1,5,0.20952813615186872,1,1,11,11,1,10,percentage,1,10,false,false
5,2,Jane Seymour_S5,0.09348224769475236,0.08823529411764706,11,7,7,14,0.1817175418123994,10,8,2,4,5,10,percentage,1,10,false,false
5,2,Jennie Garth_S5,0.09532376726642679,0.08823529411764706,11,5,7,12,0.18355906138407385,6,6,6,6,9,10,percentage,1,10,false,false
5,2,Marie Osmond_S5,0.09337244629920799,0.10084033613445378,11,8,3,11,0.19421278243366177,3,3,9,9,3,10,percentage,1,10,false,false
5,2,Mark Cuban_S5,0.09720738801529656,0.07563025210084033,11,2,10,12,0.1728376401161369,5,9,7,3,10,10,percentage,1,10,false,false
5,2,Mel B_S5,0.09303304792201905,0.09663865546218488,11,9,4,13,0.18967170338420392,9,4,3,8,4,10,percentage,1,10,false,false
5,2,Sabrina Bryan_S5,0.09263989726873725,0.1092436974789916,11,10,2,12,0.20188359474772885,7,2,5,10,2,10,percentage,1,10,false,false
5,2,Wayne Newton_S5,0.10126485910022034,0.06302521008403361,11,1,11,12,0.16429006918425396,4,10,8,2,11,10,percentage,1,10,false,false
5,3,Cameron Mathison_S5,0.10164177147482858,0.09623430962343096,10,6,7,13,0.19787608109825955,9,7,2,4,7,10,percentage,1,10,false,false
5,3,Floyd Mayweather Jr. _S5,0.10672384732031627,0.08786610878661087,10,1,8,9,0.19458995610692714,4,8,7,3,8,10,percentage,1,10,false,false
5,3,Helio Castroneves_S5,0.10631092632557608,0.100418410041841,10,2,6,8,0.20672933636741708,3,6,8,5,6,10,percentage,1,10,false,false
5,3,Jane Seymour_S5,0.10255872381197446,0.11297071129707113,10,4,2,6,0.2155294351090456,1,1,10,10,1,10,percentage,1,10,false,false
5,3,Jennie Garth_S5,0.10157837156027229,0.1087866108786611,10,7,4,11,0.21036498243893337,5,4,6,7,5,10,percentage,1,10,false,false
5,3,Marie Osmond_S5,0.10078113008675176,0.1087866108786611,10,8,4,12,0.20956774096541286,8,5,3,6,4,10,percentage,1,10,false,false
5,3,Mark Cuban_S5,0.10551433399553889,0.08368200836820083,10,3,9,12,0.18919634236373972,7,9,4,2,9,10,percentage,1,10,false,false
5,3,Mel B_S5,0.09879929412827845,0.11297071129707113,10,9,2,11,0.21177000542534957,6,3,5,8,3,10,percentage,1,10,false,false
5,3,Sabrina Bryan_S5,0.10203366372168322,0.11297071129707113,10,5,2,7,0.21500437501875436,2,2,9,9,2,10,percentage,1,10,false,false
5,3,Wayne Newton_S5,0.07405793757477991,0.07531380753138076,10,10,10,20,0.14937174510616066,10,10,1,1,10,10,percentage,1,10,true,true
5,4,Cameron Mathison_S5,0.11558506741096491,0.11538461538461539,9,3,3,6,0.2309696827955803,2,3,8,7,4,10,percentage,1,10,false,false
5,4,Floyd Mayweather Jr. _S5,0.07573410803680687,0.09829059829059829,9,9,8,17,0.17402470632740516,9,9,1,1,8,10,percentage,1,10,true,true
5,4,Helio Castroneves_S5,0.1211708372127845,0.11538461538461539,9,1,3,4,0.2365554525973999,1,2,9,8,3,10,percentage,1,10,false,false
5,4,Jane Seymour_S5,0.11400374708545838,0.1111111111111111,9,5,6,11,0.22511485819656948,7,6,3,4,6,10,percentage,1,10,false,false
5,4,Jennie Garth_S5,0.11265156154634483,0.11538461538461539,9,7,3,10,0.22803617693096023,5,4,5,6,2,10,percentage,1,10,false,false
5,4,Marie Osmond_S5,0.11377097477434633,0.1111111111111111,9,6,6,12,0.22488208588545744,8,7,2,3,5,10,percentage,1,10,false,false
5,4,Mark Cuban_S5,0.12107969067071615,0.09401709401709402,9,2,9,11,0.21509678468781018,6,8,4,2,9,10,percentage,1,10,false,false
5,4,Mel B_S5,0.11441011082457604,0.1111111111111111,9,4,6,10,0.22552122193568713,4,5,6,5,7,10,percentage,1,10,false,false
5,4,Sabrina Bryan_S5,0.11159390243800164,0.1282051282051282,9,8,1,9,0.23979903064312985,3,1,7,9,1,10,percentage,1,10,false,false
5,5,Cameron Mathison_S5,0.13015863191477825,0.1306532663316583,8,3,3,6,0.2608118982464366,1,3,8,6,4,10,percentage,1,10,false,false
5,5,Helio Castroneves_S5,0.1372555604991899,0.11557788944723618,8,1,6,7,0.2528334499464261,2,6,7,3,6,10,percentage,1,10,false,false
5,5,Jane Seymour_S5,0.12742285632148118,0.1306532663316583,8,5,3,8,0.2580761226531395,4,4,5,5,3,10,percentage,1,10,false,false
5,5,Jennie Garth_S5,0.12858603766494736,0.12562814070351758,8,4,5,9,0.25421417836846494,6,5,3,4,5,10,percentage,1,10,false,false
5,5,Marie Osmond_S5,0.1363882904818192,0.10552763819095477,8,2,7,9,0.24191592867277395,5,7,4,2,8,10,percentage,1,10,false,false
5,5,Mark Cuban_S5,0.09102885320063746,0.10552763819095477,8,8,7,15,0.19655649139159223,8,8,1,1,7,10,percentage,1,10,true,true
5,5,Mel B_S5,0.12634448054292388,0.1457286432160804,8,6,1,7,0.2720731237590043,3,1,6,8,1,10,percentage,1,10,false,false
5,5,Sabrina Bryan_S5,0.12281528937422262,0.1407035175879397,8,7,2,9,0.26351880696216234,7,2,2,7,2,10,percentage,1,10,false,false
5,6,Cameron Mathison_S5,0.1513342741119822,0.1388888888888889,7,4,4,8,0.2902231630008711,5,4,3,4,5,10,percentage,1,10,false,false
5,6,Helio Castroneves_S5,0.15163929084340608,0.15555555555555556,7,3,2,5,0.30719484639896166,1,2,7,6,2,10,percentage,1,10,false,false
5,6,Jane Seymour_S5,0.15739354512406584,0.12222222222222222,7,1,7,8,0.27961576734628807,3,6,5,2,7,10,percentage,1,10,false,false
5,6,Jennie Garth_S5,0.1505437619457066,0.15,7,5,3,8,0.3005437619457066,6,3,2,5,3,10,percentage,1,10,false,false
5,6,Marie Osmond_S5,0.15461843563444033,0.12777777777777777,7,2,6,8,0.2823962134122181,4,5,4,3,6,10,percentage,1,10,false,false
5,6,Mel B_S5,0.14153503946169427,0.16666666666666666,7,6,1,7,0.30820170612836095,2,1,6,7,1,10,percentage,1,10,false,false
5,6,Sabrina Bryan_S5,0.09293565287870592,0.1388888888888889,7,7,4,11,0.23182454176759482,7,7,1,1,4,10,percentage,1,10,true,true
5,7,Cameron Mathison_S5,0.17888778361584606,0.16346153846153846,6,2,5,7,0.34234932207738455,5,5,2,2,5,10,percentage,1,10,false,false
5,7,Helio Castroneves_S5,0.18451146409735264,0.16666666666666666,6,1,3,4,0.35117813076401927,1,1,6,6,4,10,percentage,1,10,false,false
5,7,Jane Seymour_S5,0.11447568321228024,0.16025641025641027,6,6,6,12,0.27473209346869054,6,6,1,1,6,10,percentage,1,10,true,true
5,7,Jennie Garth_S5,0.17463595271518148,0.16987179487179488,6,4,2,6,0.34450774758697633,3,2,4,5,2,10,percentage,1,10,false,false
5,7,Marie Osmond_S5,0.1766004785053296,0.16666666666666666,6,3,3,6,0.34326714517199625,2,4,5,3,3,10,percentage,1,10,false,false
5,7,Mel B_S5,0.17088863785401,0.17307692307692307,6,5,1,6,0.3439655609309331,4,3,3,4,1,10,percentage,1,10,false,false
5,8,Cameron Mathison_S5,0.14178318515345906,0.19391634980988592,5,5,3,8,0.335699534963345,5,5,1,1,3,10,percentage,1,10,true,true
5,8,Helio Castroneves_S5,0.21833362070618545,0.21673003802281368,5,1,1,2,0.4350636587289991,1,1,5,5,1,10,percentage,1,10,false,false
5,8,Jennie Garth_S5,0.21689673500789386,0.19011406844106463,5,3,4,7,0.40701080344895846,4,3,2,3,4,10,percentage,1,10,false,false
5,8,Marie Osmond_S5,0.21742311711653795,0.18631178707224336,5,2,5,7,0.40373490418878133,3,4,3,2,5,10,percentage,1,10,false,false
5,8,Mel B_S5,0.20556334201592388,0.21292775665399238,5,4,2,6,0.4184910986699163,2,2,4,4,2,10,percentage,1,10,false,false
5,9,Helio Castroneves_S5,0.2779596925209756,0.2564102564102564,4,1,1,2,0.5343699489312319,1,1,4,4,1,10,percentage,1,10,false,false
5,9,Jennie Garth_S5,0.18202320292831609,0.24786324786324787,4,4,3,7,0.42988645079156396,4,4,1,1,3,10,percentage,1,10,true,true
5,9,Marie Osmond_S5,0.27372095127934165,0.23931623931623933,4,2,4,6,0.513037190595581,3,3,2,2,4,10,percentage,1,10,false,false
5,9,Mel B_S5,0.26629615327136735,0.2564102564102564,4,3,1,4,0.5227064096816237,2,2,3,3,2,10,percentage,1,10,false,false
5,10,Helio Castroneves_S5,0.40513583028871153,0.35294095402801606,3,1,2,3,0.7580767843167275,1,1,3,3,2,10,percentage,3,10,true,true
5,10,Marie Osmond_S5,0.2795836286900305,0.2899168190830813,3,3,3,6,0.5695004477731118,3,3,1,1,3,10,percentage,3,10,true,true
5,10,Mel B_S5,0.31528054102125846,0.35714222688890257,3,2,1,3,0.6724227679101611,2,2,2,2,1,10,percentage,3,10,true,true
6,1,Adam Carolla_S6,0.07306602402680289,0.06172839506172839,12,11,11,22,0.1347944190885313,11,12,2,1,12,10,percentage,0,10,false,false
6,1,Cristian de la Fuente_S6,0.08491826829283526,0.08641975308641975,12,8,6,14,0.17133802137925502,9,7,4,6,7,10,percentage,0,10,false,false
6,1,Jason Taylor_S6,0.08685556628526486,0.09053497942386832,12,2,4,6,0.17739054570913318,1,4,12,9,4,10,percentage,0,10,false,false
6,1,Kristi Yamaguchi_S6,0.08563079452982927,0.1111111111111111,12,7,1,8,0.19674190564094038,3,1,10,12,1,10,percentage,0,10,false,false
6,1,Mario_S6,0.08304947893928355,0.09876543209876543,12,9,2,11,0.18181491103804898,7,2,6,11,3,10,percentage,0,10,false,false
6,1,Marissa Jaret Winokur_S6,0.08707388199930108,0.07407407407407407,12,1,8,9,0.16114795607337515,4,8,9,5,8,10,percentage,0,10,false,false
6,1,Marlee Matlin_S6,0.08656064479444005,0.09053497942386832,12,4,4,8,0.17709562421830838,2,5,11,8,5,10,percentage,0,10,false,false
6,1,Monica Seles_S6,0.08618462694133011,0.06172839506172839,12,6,11,17,0.1479130220030585,10,10,3,3,11,10,percentage,0,10,false,false
6,1,Penn Jillette_S6,0.07054438147793587,0.06584362139917696,12,12,10,22,0.13638800287711283,12,11,1,2,10,10,percentage,0,10,false,false
6,1,Priscilla Presley_S6,0.08301813668947534,0.09876543209876543,12,10,2,12,0.18178356878824076,8,3,5,10,2,10,percentage,0,10,false,false
6,1,Shannon Elizabeth_S6,0.0864802226595221,0.08641975308641975,12,5,6,11,0.17289997574594185,6,6,7,7,6,10,percentage,0,10,false,false
6,1,Steve Guttenberg_S6,0.08661797336397979,0.07407407407407407,12,3,8,11,0.16069204743805388,5,9,8,4,9,10,percentage,0,10,false,false
6,2,Adam Carolla_S6,0.08202652073384094,0.07392996108949416,12,10,9,19,0.1559564818233351,10,10,3,3,9,10,percentage,2,10,false,false
6,2,Cristian de la Fuente_S6,0.08937232782857168,0.07782101167315175,12,3,8,11,0.16719333950172344,6,8,7,5,8,10,percentage,2,10,false,false
6,2,Jason Taylor_S6,0.08572051842869141,0.10505836575875487,12,8,1,9,0.19077888418744626,5,2,8,11,1,10,percentage,2,10,false,false
6,2,Kristi Yamaguchi_S6,0.0858640421065239,0.10505836575875487,12,7,1,8,0.19092240786527875,3,1,10,12,2,10,percentage,2,10,false,false
6,2,Mario_S6,0.08462576557864823,0.10116731517509728,12,9,3,12,0.1857930807537455,9,3,4,10,3,10,percentage,2,10,false,false
6,2,Marissa Jaret Winokur_S6,0.08941341147418973,0.08171206225680934,12,2,6,8,0.17112547373099907,1,6,12,7,7,10,percentage,2,10,false,false
6,2,Marlee Matlin_S6,0.0882444628055077,0.0933852140077821,12,5,4,9,0.1816296768132898,4,5,9,8,5,10,percentage,2,10,false,false
6,2,Monica Seles_S6,0.06795409187307402,0.058365758754863814,12,11,12,23,0.12631985062793782,12,11,1,2,12,10,percentage,2,10,true,true
6,2,Penn Jillette_S6,0.05680690908462425,0.06614785992217899,12,12,10,22,0.12295476900680324,11,12,2,1,10,10,percentage,2,10,true,true
6,2,Priscilla Presley_S6,0.08716198015836275,0.08171206225680934,12,6,6,12,0.1688740424151721,8,7,5,6,6,10,percentage,2,10,false,false
6,2,Shannon Elizabeth_S6,0.08860971470028026,0.0933852140077821,12,4,4,8,0.18199492870806236,2,4,11,9,4,10,percentage,2,10,false,false
6,2,Steve Guttenberg_S6,0.09420025522768645,0.0622568093385214,12,1,11,12,0.15645706456620784,7,9,6,4,11,10,percentage,2,10,false,false
6,3,Adam Carolla_S6,0.09853015883573385,0.09210526315789473,10,9,7,16,0.1906354219936286,9,9,2,2,7,10,percentage,1,10,false,false
6,3,Cristian de la Fuente_S6,0.10058146498206458,0.10964912280701754,10,8,3,11,0.2102305877890821,8,4,3,7,3,10,percentage,1,10,false,false
6,3,Jason Taylor_S6,0.10493153257269949,0.10087719298245613,10,5,5,10,0.2058087255551556,5,5,6,6,5,10,percentage,1,10,false,false
6,3,Kristi Yamaguchi_S6,0.10331683476844161,0.11842105263157894,10,6,1,7,0.22173788740002054,2,1,9,10,1,10,percentage,1,10,false,false
6,3,Mario_S6,0.10547158734212399,0.09210526315789473,10,4,7,11,0.19757685050001872,7,7,4,4,6,10,percentage,1,10,false,false
6,3,Marissa Jaret Winokur_S6,0.1099673408586622,0.08333333333333333,10,1,10,11,0.19330067419199554,6,8,5,3,10,10,percentage,1,10,false,false
6,3,Marlee Matlin_S6,0.10723206508187201,0.09210526315789473,10,2,7,9,0.19933732823976674,3,6,8,5,9,10,percentage,1,10,false,false
6,3,Priscilla Presley_S6,0.10138782366753278,0.11403508771929824,10,7,2,9,0.215422911386831,4,2,7,9,2,10,percentage,1,10,false,false
6,3,Shannon Elizabeth_S6,0.10549179603532943,0.10526315789473684,10,3,4,7,0.21075495393006627,1,3,10,8,4,10,percentage,1,10,false,false
6,3,Steve Guttenberg_S6,0.0630893958555401,0.09210526315789473,10,10,7,17,0.15519465901343482,10,10,1,1,8,10,percentage,1,10,true,true
6,4,Adam Carolla_S6,0.07782464302586585,0.08444444444444445,9,9,9,18,0.1622690874703103,9,9,1,1,9,10,percentage,1,10,true,true
6,4,Cristian de la Fuente_S6,0.1158200429337955,0.11555555555555555,9,3,4,7,0.23137559848935105,2,4,8,6,4,10,percentage,1,10,false,false
6,4,Jason Taylor_S6,0.11301153343428268,0.1288888888888889,9,7,1,8,0.24190042232317155,4,1,6,9,2,10,percentage,1,10,false,false
6,4,Kristi Yamaguchi_S6,0.11233637348409202,0.1288888888888889,9,8,1,9,0.24122526237298092,6,2,4,8,1,10,percentage,1,10,false,false
6,4,Mario_S6,0.11582001166136384,0.10666666666666667,9,4,6,10,0.2224866783280305,7,7,3,3,5,10,percentage,1,10,false,false
6,4,Marissa Jaret Winokur_S6,0.11664140508860779,0.10666666666666667,9,2,6,8,0.22330807175527445,3,6,7,4,7,10,percentage,1,10,false,false
6,4,Marlee Matlin_S6,0.11940409817198194,0.10666666666666667,9,1,6,7,0.22607076483864863,1,5,9,5,6,10,percentage,1,10,false,false
6,4,Priscilla Presley_S6,0.11467584195152197,0.09777777777777778,9,5,8,13,0.21245361972929977,8,8,2,2,8,10,percentage,1,10,false,false
6,4,Shannon Elizabeth_S6,0.11446605024848797,0.12444444444444444,9,6,3,9,0.2389104946929324,5,3,5,7,3,10,percentage,1,10,false,false
6,5,Cristian de la Fuente_S6,0.13354611208312456,0.11734693877551021,8,1,5,6,0.2508930508586348,1,5,8,4,6,10,percentage,1,10,false,false
6,5,Jason Taylor_S6,0.1294182575028016,0.1377551020408163,8,5,2,7,0.26717335954361787,2,2,7,7,3,10,percentage,1,10,false,false
6,5,Kristi Yamaguchi_S6,0.12922339372469072,0.14795918367346939,8,6,1,7,0.2771825773981601,3,1,6,8,1,10,percentage,1,10,false,false
6,5,Mario_S6,0.12389893088674155,0.1377551020408163,8,7,2,9,0.26165403292755784,7,3,2,6,2,10,percentage,1,10,false,false
6,5,Marissa Jaret Winokur_S6,0.1302383968271822,0.12244897959183673,8,4,4,8,0.25268737641901895,5,4,4,5,4,10,percentage,1,10,false,false
6,5,Marlee Matlin_S6,0.1328035908068609,0.11224489795918367,8,2,7,9,0.24504848876604457,6,7,3,2,7,10,percentage,1,10,false,false
6,5,Priscilla Presley_S6,0.08901744931463326,0.10714285714285714,8,8,8,16,0.19616030645749039,8,8,1,1,8,10,percentage,1,10,true,true
6,5,Shannon Elizabeth_S6,0.1318538688539652,0.11734693877551021,8,3,5,8,0.24920080762947538,4,6,5,3,5,10,percentage,1,10,false,false
6,6,Cristian de la Fuente_S6,0.14741420424353013,0.15,7,5,3,8,0.29741420424353016,5,3,3,5,3,10,percentage,1,10,false,false
6,6,Jason Taylor_S6,0.15326076341331027,0.13333333333333333,7,1,5,6,0.2865940967466436,2,5,6,3,5,10,percentage,1,10,false,false
6,6,Kristi Yamaguchi_S6,0.14844359844436078,0.16666666666666666,7,4,1,5,0.31511026511102747,1,1,7,7,1,10,percentage,1,10,false,false
6,6,Mario_S6,0.14229209823995476,0.15555555555555556,7,6,2,8,0.2978476537955103,6,2,2,6,2,10,percentage,1,10,false,false
6,6,Marissa Jaret Winokur_S6,0.14855708066813206,0.14444444444444443,7,3,4,7,0.2930015251125765,4,4,4,4,4,10,percentage,1,10,false,false
6,6,Marlee Matlin_S6,0.10814287632040397,0.11666666666666667,7,7,7,14,0.22480954298707062,7,7,1,1,7,10,percentage,1,10,true,true
6,6,Shannon Elizabeth_S6,0.15188937867030888,0.13333333333333333,7,2,5,7,0.28522271200364224,3,6,5,2,6,10,percentage,1,10,false,false
