season,week,contestant_id,fan_percent,judge_percent,week_left,fan_rank,judge_rank,rank_rank,rev_rank_rank,percent_rank,rev_percent_rank,week_rank,season_weeks,voting_method,week_elim,max_week_in_season,rank_rank_is_eliminated,percent_rank_is_eliminated,placement_rank_rank,placement_percent_rank
4,8,Joey Fatone_S4,0.20418579199758716,0.21912350597609562,5,4,2,4,2,2,4,2,10,percentage,1,10,false,false,,
4,8,Laila Ali_S4,0.21043473638692328,0.21115537848605578,5,2,3,2,3,3,3,3,10,percentage,1,10,false,false,,
4,9,Apolo Anton Ohno_S4,0.27171521300415646,0.2489451476793249,4,1,3,2,2,3,2,3,10,percentage,1,10,false,false,,
4,9,Ian Ziering_S4,0.18780363044711693,0.24472573839662448,4,4,4,4,1,4,1,4,10,percentage,1,10,true,true,,
4,9,Joey Fatone_S4,0.26934268542336043,0.25316455696202533,4,3,1,2,2,2,3,2,10,percentage,1,10,false,false,,
4,9,Laila Ali_S4,0.271138471125366,0.25316455696202533,4,2,1,1,4,1,4,1,10,percentage,1,10,false,false,,
4,10,Apolo Anton Ohno_S4,0.40162738279392096,0.33976850076853665,3,1,1,1,3,1,3,1,10,percentage,3,10,true,true,1,1
4,10,Joey Fatone_S4,0.33261742116762993,0.3320460681848982,3,2,2,2,2,2,2,2,10,percentage,3,10,true,true,2,2
4,10,Laila Ali_S4,0.2657551960384498,0.32818543104656506,3,3,3,3,1,3,1,3,10,percentage,3,10,true,true,3,3
5,1,Albert Reed_S5,0.07737425934320946,0.08171206225680934,12,11,7,10,3,10,3,8,10,percentage,1,10,false,false,,
5,1,Cameron Mathison_S5,0.0888610955316347,0.08171206225680934,12,3,7,4,9,5,8,5,10,percentage,1,10,false,false,,
5,1,Floyd Mayweather Jr. _S5,0.09016951287332281,0.07003891050583658,12,1,11,7,6,9,4,11,10,percentage,1,10,false,false,,
5,1,Helio Castroneves_S5,0.08948384333247622,0.09727626459143969,12,2,2,1,12,1,12,2,10,percentage,1,10,false,false,,
5,1,Jane Seymour_S5,0.08663777312677541,0.0933852140077821,12,6,3,2,10,3,10,4,10,percentage,1,10,false,false,,
5,1,Jennie Garth_S5,0.0880637853957387,0.08171206225680934,12,4,7,5,8,6,7,6,10,percentage,1,10,false,false,,
5,1,Josie Maran_S5,0.05467476855678434,0.0622568093385214,12,12,12,12,1,12,1,12,10,percentage,1,10,true,true,,
5,1,Marie Osmond_S5,0.08761743593413952,0.08171206225680934,12,5,7,7,6,7,6,9,10,percentage,1,10,false,false,,
5,1,Mark Cuban_S5,0.0863597580858148,0.08171206225680934,12,7,7,9,4,8,5,7,10,percentage,1,10,false,false,,
5,1,Mel B_S5,0.08332952339706029,0.0933852140077821,12,9,3,7,6,4,9,3,10,percentage,1,10,false,false,,
5,1,Sabrina Bryan_S5,0.08531786829464999,0.10116731517509728,12,8,1,2,10,2,11,1,10,percentage,1,10,false,false,,
5,1,Wayne Newton_S5,0.08211037612839353,0.07392996108949416,12,10,10,11,2,11,2,10,10,percentage,1,10,false,false,,
5,2,Albert Reed_S5,0.046055442580563884,0.08823529411764706,11,11,7,11,1,11,1,8,10,percentage,1,10,true,true,,
5,2,Cameron Mathison_S5,0.09475137280432837,0.08823529411764706,11,6,7,8,3,7,5,6,10,percentage,1,10,false,false,,
5,2,Floyd Mayweather Jr. _S5,0.0967867730478389,0.08823529411764706,11,3,7,2,10,5,7,7,10,percentage,1,10,false,false,,
5,2,Helio Castroneves_S5,0.09608275800060823,0.1134453781512605,11,4,1,1,11,1,11,1,10,percentage,1,10,false,false,,
5,2,Jane Seymour_S5,0.09348224769475236,0.08823529411764706,11,7,7,10,2,8,4,5,10,percentage,1,10,false,false,,
5,2,Jennie Garth_S5,0.09532376726642679,0.08823529411764706,11,5,7,5,6,6,6,9,10,percentage,1,10,false,false,,
5,2,Marie Osmond_S5,0.09337244629920799,0.10084033613445378,11,8,3,3,9,3,9,3,10,percentage,1,10,false,false,,
5,2,Mark Cuban_S5,0.09720738801529656,0.07563025210084033,11,2,10,5,6,9,3,10,10,percentage,1,10,false,false,,
5,2,Mel B_S5,0.09303304792201905,0.09663865546218488,11,9,4,8,3,4,8,4,10,percentage,1,10,false,false,,
5,2,Sabrina Bryan_S5,0.09263989726873725,0.1092436974789916,11,10,2,5,6,2,10,2,10,percentage,1,10,false,false,,
5,2,Wayne Newton_S5,0.10126485910022034,0.06302521008403361,11,1,11,5,6,10,2,11,10,percentage,1,10,false,false,,
5,3,Cameron Mathison_S5,0.10164177147482858,0.09623430962343096,10,6,7,9,2,7,4,7,10,percentage,1,10,false,false,,
5,3,Floyd Mayweather Jr. _S5,0.10672384732031627,0.08786610878661087,10,1,8,4,7,8,3,8,10,percentage,1,10,false,false,,
5,3,Helio Castroneves_S5,0.10631092632557608,0.100418410041841,10,2,6,3,8,6,5,6,10,percentage,1,10,false,false,,
5,3,Jane Seymour_S5,0.10255872381197446,0.11297071129707113,10,4,2,1,10,1,10,1,10,percentage,1,10,false,false,,
5,3,Jennie Garth_S5,0.10157837156027229,0.1087866108786611,10,7,4,5,5,4,7,5,10,percentage,1,10,false,false,,
5,3,Marie Osmond_S5,0.10078113008675176,0.1087866108786611,10,8,4,7,3,5,6,4,10,percentage,1,10,false,false,,
5,3,Mark Cuban_S5,0.10551433399553889,0.08368200836820083,10,3,9,7,3,9,2,9,10,percentage,1,10,false,false,,
5,3,Mel B_S5,0.09879929412827845,0.11297071129707113,10,9,2,5,5,3,8,3,10,percentage,1,10,false,false,,
5,3,Sabrina Bryan_S5,0.10203366372168322,0.11297071129707113,10,5,2,2,9,2,9,2,10,percentage,1,10,false,false,,
5,3,Wayne Newton_S5,0.07405793757477991,0.07531380753138076,10,10,10,10,1,10,1,10,10,percentage,1,10,true,true,,
5,4,Cameron Mathison_S5,0.11558506741096491,0.11538461538461539,9,3,3,2,8,3,7,4,10,percentage,1,10,false,false,,
5,4,Floyd Mayweather Jr. _S5,0.07573410803680687,0.09829059829059829,9,9,8,9,1,9,1,8,10,percentage,1,10,true,true,,
5,4,Helio Castroneves_S5,0.1211708372127845,0.11538461538461539,9,1,3,1,9,2,8,3,10,percentage,1,10,false,false,,
5,4,Jane Seymour_S5,0.11400374708545838,0.1111111111111111,9,5,6,6,3,6,4,6,10,percentage,1,10,false,false,,
5,4,Jennie Garth_S5,0.11265156154634483,0.11538461538461539,9,7,3,4,5,4,6,2,10,percentage,1,10,false,false,,
5,4,Marie Osmond_S5,0.11377097477434633,0.1111111111111111,9,6,6,8,2,7,3,5,10,percentage,1,10,false,false,,
5,4,Mark Cuban_S5,0.12107969067071615,0.09401709401709402,9,2,9,6,3,8,2,9,10,percentage,1,10,false,false,,
5,4,Mel B_S5,0.11441011082457604,0.1111111111111111,9,4,6,4,5,5,5,7,10,percentage,1,10,false,false,,
5,4,Sabrina Bryan_S5,0.11159390243800164,0.1282051282051282,9,8,1,3,7,1,9,1,10,percentage,1,10,false,false,,
5,5,Cameron Mathison_S5,0.13015863191477825,0.1306532663316583,8,3,3,1,8,3,6,4,10,percentage,1,10,false,false,,
5,5,Helio Castroneves_S5,0.1372555604991899,0.11557788944723618,8,1,6,2,6,6,3,6,10,percentage,1,10,false,false,,
5,5,Jane Seymour_S5,0.12742285632148118,0.1306532663316583,8,5,3,4,5,4,5,3,10,percentage,1,10,false,false,,
5,5,Jennie Garth_S5,0.12858603766494736,0.12562814070351758,8,4,5,6,3,5,4,5,10,percentage,1,10,false,false,,
5,5,Marie Osmond_S5,0.1363882904818192,0.10552763819095477,8,2,7,6,3,7,2,8,10,percentage,1,10,false,false,,
5,5,Mark Cuban_S5,0.09102885320063746,0.10552763819095477,8,8,7,8,1,8,1,7,10,percentage,1,10,true,true,,
5,5,Mel B_S5,0.12634448054292388,0.1457286432160804,8,6,1,2,6,1,8,1,10,percentage,1,10,false,false,,
5,5,Sabrina Bryan_S5,0.12281528937422262,0.1407035175879397,8,7,2,6,3,2,7,2,10,percentage,1,10,false,false,,
5,6,Cameron Mathison_S5,0.1513342741119822,0.1388888888888889,7,4,4,4,3,4,4,5,10,percentage,1,10,false,false,,
5,6,Helio Castroneves_S5,0.15163929084340608,0.15555555555555556,7,3,2,1,7,2,6,2,10,percentage,1,10,false,false,,
5,6,Jane Seymour_S5,0.15739354512406584,0.12222222222222222,7,1,7,4,3,6,2,7,10,percentage,1,10,false,false,,
5,6,Jennie Garth_S5,0.1505437619457066,0.15,7,5,3,4,3,3,5,3,10,percentage,1,10,false,false,,
5,6,Marie Osmond_S5,0.15461843563444033,0.12777777777777777,7,2,6,4,3,5,3,6,10,percentage,1,10,false,false,,
5,6,Mel B_S5,0.14153503946169427,0.16666666666666666,7,6,1,2,6,1,7,1,10,percentage,1,10,false,false,,
5,6,Sabrina Bryan_S5,0.09293565287870592,0.1388888888888889,7,7,4,7,1,7,1,4,10,percentage,1,10,true,true,,
5,7,Cameron Mathison_S5,0.17888778361584606,0.16346153846153846,6,2,5,5,2,5,2,5,10,percentage,1,10,false,false,,
5,7,Helio Castroneves_S5,0.18451146409735264,0.16666666666666666,6,1,3,1,6,1,6,4,10,percentage,1,10,false,false,,
5,7,Jane Seymour_S5,0.11447568321228024,0.16025641025641027,6,6,6,6,1,6,1,6,10,percentage,1,10,true,true,,
5,7,Jennie Garth_S5,0.17463595271518148,0.16987179487179488,6,4,2,3,4,2,5,2,10,percentage,1,10,false,false,,
5,7,Marie Osmond_S5,0.1766004785053296,0.16666666666666666,6,3,3,3,4,4,3,3,10,percentage,1,10,false,false,,
5,7,Mel B_S5,0.17088863785401,0.17307692307692307,6,5,1,3,4,3,4,1,10,percentage,1,10,false,false,,
5,8,Cameron Mathison_S5,0.14178318515345906,0.19391634980988592,5,5,3,5,1,5,1,3,10,percentage,1,10,true,true,,
5,8,Helio Castroneves_S5,0.21833362070618545,0.21673003802281368,5,1,1,1,5,1,5,1,10,percentage,1,10,false,false,,
5,8,Jennie Garth_S5,0.21689673500789386,0.19011406844106463,5,3,4,3,2,3,3,4,10,percentage,1,10,false,false,,
5,8,Marie Osmond_S5,0.21742311711653795,0.18631178707224336,5,2,5,3,2,4,2,5,10,percentage,1,10,false,false,,
5,8,Mel B_S5,0.20556334201592388,0.21292775665399238,5,4,2,2,4,2,4,2,10,percentage,1,10,false,false,,
5,9,Helio Castroneves_S5,0.2779596925209756,0.2564102564102564,4,1,1,1,4,1,4,1,10,percentage,1,10,false,false,,
5,9,Jennie Garth_S5,0.18202320292831609,0.24786324786324787,4,4,3,4,1,4,1,3,10,percentage,1,10,true,true,,
5,9,Marie Osmond_S5,0.27372095127934165,0.23931623931623933,4,2,4,3,2,3,2,4,10,percentage,1,10,false,false,,
5,9,Mel B_S5,0.26629615327136735,0.2564102564102564,4,3,1,2,3,2,3,2,10,percentage,1,10,false,false,,
5,10,Helio Castroneves_S5,0.40513583028871153,0.35294095402801606,3,1,2,1,2,1,3,2,10,percentage,3,10,true,true,1,1
5,10,Marie Osmond_S5,0.2795836286900305,0.2899168190830813,3,3,3,3,1,3,1,3,10,percentage,3,10,true,true,3,3
5,10,Mel B_S5,0.31528054102125846,0.35714222688890257,3,2,1,1,2,2,2,1,10,percentage,3,10,true,true,1,2
6,1,Adam Carolla_S6,0.07306602402680289,0.06172839506172839,12,11,11,11,1,12,1,12,10,percentage,0,10,false,false,,
6,1,Cristian de la Fuente_S6,0.08491826829283526,0.08641975308641975,12,8,6,9,4,7,6,7,10,percentage,0,10,false,false,,
6,1,Jason Taylor_S6,0.08685556628526486,0.09053497942386832,12,2,4,1,12,4,9,4,10,percentage,0,10,false,false,,
6,1,Kristi Yamaguchi_S6,0.08563079452982927,0.1111111111111111,12,7,1,2,10,1,12,1,10,percentage,0,10,false,false,,
6,1,Mario_S6,0.08304947893928355,0.09876543209876543,12,9,2,6,7,2,11,3,10,percentage,0,10,false,false,,
6,1,Marissa Jaret Winokur_S6,0.08707388199930108,0.07407407407407407,12,1,8,4,9,8,5,8,10,percentage,0,10,false,false,,
6,1,Marlee Matlin_S6,0.08656064479444005,0.09053497942386832,12,4,4,2,10,5,8,5,10,percentage,0,10,false,false,,
6,1,Monica Seles_S6,0.08618462694133011,0.06172839506172839,12,6,11,10,3,10,3,11,10,percentage,0,10,false,false,,
6,1,Penn Jillette_S6,0.07054438147793587,0.06584362139917696,12,12,10,11,1,11,2,10,10,percentage,0,10,false,false,,
6,1,Priscilla Presley_S6,0.08301813668947534,0.09876543209876543,12,10,2,8,5,3,10,2,10,percentage,0,10,false,false,,
6,1,Shannon Elizabeth_S6,0.0864802226595221,0.08641975308641975,12,5,6,6,7,6,7,6,10,percentage,0,10,false,false,,
6,1,Steve Guttenberg_S6,0.08661797336397979,0.07407407407407407,12,3,8,6,7,9,4,9,10,percentage,0,10,false,false,,
6,2,Adam Carolla_S6,0.08202652073384094,0.07392996108949416,12,10,9,10,3,10,3,9,10,percentage,2,10,false,false,,
6,2,Cristian de la Fuente_S6,0.08937232782857168,0.07782101167315175,12,3,8,6,7,8,5,8,10,percentage,2,10,false,false,,
6,2,Jason Taylor_S6,0.08572051842869141,0.10505836575875487,12,8,1,4,8,2,11,1,10,percentage,2,10,false,false,,
6,2,Kristi Yamaguchi_S6,0.0858640421065239,0.10505836575875487,12,7,1,2,11,1,12,2,10,percentage,2,10,false,false,,
6,2,Mario_S6,0.08462576557864823,0.10116731517509728,12,9,3,8,5,3,10,3,10,percentage,2,10,false,false,,
6,2,Marissa Jaret Winokur_S6,0.08941341147418973,0.08171206225680934,12,2,6,2,11,6,7,7,10,percentage,2,10,false,false,,
6,2,Marlee Matlin_S6,0.0882444628055077,0.0933852140077821,12,5,4,4,8,5,8,5,10,percentage,2,10,false,false,,
6,2,Monica Seles_S6,0.06795409187307402,0.058365758754863814,12,11,12,12,1,11,2,12,10,percentage,2,10,true,true,,
6,2,Penn Jillette_S6,0.05680690908462425,0.06614785992217899,12,12,10,11,2,12,1,10,10,percentage,2,10,true,true,,
6,2,Priscilla Presley_S6,0.08716198015836275,0.08171206225680934,12,6,6,8,5,7,6,6,10,percentage,2,10,false,false,,
6,2,Shannon Elizabeth_S6,0.08860971470028026,0.0933852140077821,12,4,4,2,11,4,9,4,10,percentage,2,10,false,false,,
6,2,Steve Guttenberg_S6,0.09420025522768645,0.0622568093385214,12,1,11,8,5,9,4,11,10,percentage,2,10,false,false,,
6,3,Adam Carolla_S6,0.09853015883573385,0.09210526315789473,10,9,7,9,2,9,2,7,10,percentage,1,10,false,false,,
6,3,Cristian de la Fuente_S6,0.10058146498206458,0.10964912280701754,10,8,3,7,4,4,7,3,10,percentage,1,10,false,false,,
6,3,Jason Taylor_S6,0.10493153257269949,0.10087719298245613,10,5,5,5,6,5,6,5,10,percentage,1,10,false,false,,
6,3,Kristi Yamaguchi_S6,0.10331683476844161,0.11842105263157894,10,6,1,1,9,1,10,1,10,percentage,1,10,false,false,,
6,3,Mario_S6,0.10547158734212399,0.09210526315789473,10,4,7,7,4,7,4,6,10,percentage,1,10,false,false,,
6,3,Marissa Jaret Winokur_S6,0.1099673408586622,0.08333333333333333,10,1,10,7,4,8,3,10,10,percentage,1,10,false,false,,
6,3,Marlee Matlin_S6,0.10723206508187201,0.09210526315789473,10,2,7,3,7,6,5,9,10,percentage,1,10,false,false,,
6,3,Priscilla Presley_S6,0.10138782366753278,0.11403508771929824,10,7,2,3,7,2,9,2,10,percentage,1,10,false,false,,
6,3,Shannon Elizabeth_S6,0.10549179603532943,0.10526315789473684,10,3,4,1,9,3,8,4,10,percentage,1,10,false,false,,
6,3,Steve Guttenberg_S6,0.0630893958555401,0.09210526315789473,10,10,7,10,1,10,1,8,10,percentage,1,10,true,true,,
6,4,Adam Carolla_S6,0.07782464302586585,0.08444444444444445,9,9,9,9,1,9,1,9,10,percentage,1,10,true,true,,
6,4,Cristian de la Fuente_S6,0.1158200429337955,0.11555555555555555,9,3,4,1,8,4,6,4,10,percentage,1,10,false,false,,
6,4,Jason Taylor_S6,0.11301153343428268,0.1288888888888889,9,7,1,3,6,1,9,2,10,percentage,1,10,false,false,,
6,4,Kristi Yamaguchi_S6,0.11233637348409202,0.1288888888888889,9,8,1,5,4,2,8,1,10,percentage,1,10,false,false,,
6,4,Mario_S6,0.11582001166136384,0.10666666666666667,9,4,6,7,3,7,3,5,10,percentage,1,10,false,false,,
6,4,Marissa Jaret Winokur_S6,0.11664140508860779,0.10666666666666667,9,2,6,3,6,6,4,7,10,percentage,1,10,false,false,,
6,4,Marlee Matlin_S6,0.11940409817198194,0.10666666666666667,9,1,6,1,8,5,5,6,10,percentage,1,10,false,false,,
6,4,Priscilla Presley_S6,0.11467584195152197,0.09777777777777778,9,5,8,8,2,8,2,8,10,percentage,1,10,false,false,,
6,4,Shannon Elizabeth_S6,0.11446605024848797,0.12444444444444444,9,6,3,5,4,3,7,3,10,percentage,1,10,false,false,,
6,5,Cristian de la Fuente_S6,0.13354611208312456,0.11734693877551021,8,1,5,1,8,5,4,6,10,percentage,1,10,false,false,,
6,5,Jason Taylor_S6,0.1294182575028016,0.1377551020408163,8,5,2,2,6,2,7,3,10,percentage,1,10,false,false,,
6,5,Kristi Yamaguchi_S6,0.12922339372469072,0.14795918367346939,8,6,1,2,6,1,8,1,10,percentage,1,10,false,false,,
6,5,Mario_S6,0.12389893088674155,0.1377551020408163,8,7,2,6,2,3,6,2,10,percentage,1,10,false,false,,
6,5,Marissa Jaret Winokur_S6,0.1302383968271822,0.12244897959183673,8,4,4,4,4,4,5,4,10,percentage,1,10,false,false,,
6,5,Marlee Matlin_S6,0.1328035908068609,0.11224489795918367,8,2,7,6,2,7,2,7,10,percentage,1,10,false,false,,
6,5,Priscilla Presley_S6,0.08901744931463326,0.10714285714285714,8,8,8,8,1,8,1,8,10,percentage,1,10,true,true,,
6,5,Shannon Elizabeth_S6,0.1318538688539652,0.11734693877551021,8,3,5,4,4,6,3,5,10,percentage,1,10,false,false,,
6,6,Cristian de la Fuente_S6,0.14741420424353013,0.15,7,5,3,5,2,3,5,3,10,percentage,1,10,false,false,,
6,6,Jason Taylor_S6,0.15326076341331027,0.13333333333333333,7,1,5,2,6,5,3,5,10,percentage,1,10,false,false,,
6,6,Kristi Yamaguchi_S6,0.14844359844436078,0.16666666666666666,7,4,1,1,7,1,7,1,10,percentage,1,10,false,false,,
6,6,Mario_S6,0.14229209823995476,0.15555555555555556,7,6,2,5,2,2,6,2,10,percentage,1,10,false,false,,
6,6,Marissa Jaret Winokur_S6,0.14855708066813206,0.14444444444444443,7,3,4,3,4,4,4,4,10,percentage,1,10,false,false,,
6,6,Marlee Matlin_S6,0.10814287632040397,0.11666666666666667,7,7,7,7,1,7,1,7,10,percentage,1,10,true,true,,
6,6,Shannon Elizabeth_S6,0.15188937867030888,0.13333333333333333,7,2,5,3,4,6,2,6,10,percentage,1,10,false,false,,
6,7,Cristian de la Fuente_S6,0.18263160877973433,0.1488673139158576,6,1,6,4,3,5,2,6,10,percentage,1,10,false,false,,
6,7,Jason Taylor_S6,0.17385166326110024,0.1779935275080906,6,5,1,3,4,2,5,1,10,percentage,1,10,false,false,,
6,7,Kristi Yamaguchi_S6,0.17777904575814396,0.17475728155339806,6,3,2,1,5,1,6,2,10,percentage,1,10,false,false,,
6,7,Mario_S6,0.17555637095030174,0.1650485436893204,6,4,4,5,2,4,3,5,10,percentage,1,10,false,false,,
6,7,Marissa Jaret Winokur_S6,0.18142041199672623,0.16828478964401294,6,2,3,1,5,3,4,3,10,percentage,1,10,false,false,,
6,7,Shannon Elizabeth_S6,0.10876089925399438,0.1650485436893204,6,6,4,6,1,6,1,4,10,percentage,1,10,true,true,,
6,8,Cristian de la Fuente_S6,0.21239973395656236,0.21348314606741572,5,4,1,1,4,1,5,1,10,percentage,1,10,false,false,,
6,8,Jason Taylor_S6,0.21690137321718228,0.1947565543071161,5,2,4,3,2,3,3,4,10,percentage,1,10,false,false,,
6,8,Kristi Yamaguchi_S6,0.21593877885986057,0.20599250936329588,5,3,2,1,4,2,4,2,10,percentage,1,10,false,false,,
6,8,Mario_S6,0.13522938611785462,0.19850187265917604,5,5,3,5,1,5,1,3,10,percentage,1,10,true,true,,
6,8,Marissa Jaret Winokur_S6,0.2195307278485401,0.18726591760299627,5,1,5,3,2,4,2,5,10,percentage,1,10,false,false,,
6,9,Cristian de la Fuente_S6,0.2689080016883153,0.2545454545454545,4,2,2,2,3,2,3,2,10,percentage,1,10,false,false,,
6,9,Jason Taylor_S6,0.27261231077735587,0.25,4,1,3,2,3,3,2,3,10,percentage,1,10,false,false,,
6,9,Kristi Yamaguchi_S6,0.26807514384525166,0.2590909090909091,4,3,1,2,3,1,4,1,10,percentage,1,10,false,false,,
6,9,Marissa Jaret Winokur_S6,0.19040454368907636,0.23636363636363636,4,4,4,4,1,4,1,4,10,percentage,1,10,true,true,,
6,10,Cristian de la Fuente_S6,0.2745898480828635,0.3076923076923077,3,3,3,3,1,3,1,3,10,percentage,3,10,true,true,3,3
6,10,Jason Taylor_S6,0.3304562592227828,0.33727810650887574,3,2,2,2,2,2,2,2,10,percentage,3,10,true,true,2,2
6,10,Kristi Yamaguchi_S6,0.39495389269435366,0.35502958579881655,3,1,1,1,3,1,3,1,10,percentage,3,10,true,true,1,1
7,1,Brooke Burke_S7,0.08093529728843593,0.09722222222222222,13,6,1,1,13,1,13,1,10,percentage,2,10,false,false,,
7,1,Cloris Leachman_S7,0.0830937598192982,0.06349206349206349,13,3,12,10,4,11,3,12,10,percentage,2,10,false,false,,
7,1,Cody Linley_S7,0.07835831190238154,0.08134920634920635,13,9,6,10,4,7,7,6,10,percentage,2,10,false,false,,
7,1,Jeffrey Ross_S7,0.06510765105494905,0.047619047619047616,13,12,13,13,1,13,1,13,10,percentage,2,10,true,true,,
7,1,Kim Kardashian_S7,0.08131736682299849,0.07341269841269842,13,4,9,6,7,8,6,10,10,percentage,2,10,false,false,,
7,1,Lance Bass_S7,0.07879095332637556,0.08531746031746032,13,8,3,4,10,4,10,4,10,percentage,2,10,false,false,,
7,1,Maurice Greene_S7,0.08330783992210773,0.07738095238095238,13,2,7,2,12,6,8,7,10,percentage,2,10,false,false,,
7,1,Misty May-Treanor_S7,0.07764980429894966,0.08333333333333333,13,10,5,10,4,5,9,5,10,percentage,2,10,false,false,,
7,1,Rocco DiSpirito_S7,0.08408705558730674,0.06944444444444445,13,1,11,5,9,10,4,11,10,percentage,2,10,false,false,,
7,1,Susan Lucci_S7,0.0810977094990707,0.07341269841269842,13,5,9,8,6,9,5,8,10,percentage,2,10,false,false,,
7,1,Ted McGinley_S7,0.049371952906958165,0.07341269841269842,13,13,9,12,2,12,2,9,10,percentage,2,10,true,true,,
7,1,Toni Braxton_S7,0.07615633946686745,0.08928571428571429,13,11,2,6,7,3,11,2,10,percentage,2,10,false,false,,
7,1,Warren Sapp_S7,0.08072595810430033,0.08531746031746032,13,7,3,3,11,2,12,3,10,percentage,2,10,false,false,,
7,2,Brooke Burke_S7,0.09043398434788956,0.1085972850678733,11,9,1,3,8,2,10,1,10,percentage,2,10,false,false,,
7,2,Cloris Leachman_S7,0.10435110678852956,0.06787330316742081,11,2,11,9,3,9,3,11,10,percentage,2,10,false,false,,
7,2,Cody Linley_S7,0.09499304474019898,0.09502262443438914,11,5,5,3,8,4,8,5,10,percentage,2,10,false,false,,
7,2,Kim Kardashian_S7,0.06825410832019745,0.07692307692307693,11,10,9,11,1,11,1,9,10,percentage,2,10,true,true,,
7,2,Lance Bass_S7,0.09787037521352476,0.09049773755656108,11,4,7,6,6,6,6,7,10,percentage,2,10,false,false,,
7,2,Maurice Greene_S7,0.10076949136003235,0.08597285067873303,11,3,8,6,6,7,5,8,10,percentage,2,10,false,false,,
7,2,Misty May-Treanor_S7,0.05531119046652612,0.09502262443438914,11,11,5,10,2,10,2,6,10,percentage,2,10,true,true,,
7,2,Rocco DiSpirito_S7,0.10608431022030869,0.07239819004524888,11,1,10,6,6,8,4,10,10,percentage,2,10,false,false,,
7,2,Susan Lucci_S7,0.09376884238541539,0.09502262443438914,11,7,5,8,4,5,7,4,10,percentage,2,10,false,false,,
7,2,Toni Braxton_S7,0.09486425642964408,0.10407239819004525,11,6,3,1,10,3,9,3,10,percentage,2,10,false,false,,
7,2,Warren Sapp_S7,0.09329928972773305,0.1085972850678733,11,8,1,1,10,1,11,2,10,percentage,2,10,false,false,,
7,3,Brooke Burke_S7,0.1140971395209639,0.1407035175879397,9,1,1,1,9,1,9,1,10,percentage,0,10,false,false,,
7,3,Cloris Leachman_S7,0.10614348694475344,0.08040201005025126,9,9,9,9,1,9,1,9,10,percentage,0,10,false,false,,
7,3,Cody Linley_S7,0.11077300244683182,0.10552763819095477,9,5,6,5,5,6,4,6,10,percentage,0,10,false,false,,
7,3,Lance Bass_S7,0.10963247659650364,0.11055276381909548,9,8,4,6,4,5,5,4,10,percentage,0,10,false,false,,
7,3,Maurice Greene_S7,0.11391559911306359,0.12060301507537688,9,2,3,2,7,3,7,3,10,percentage,0,10,false,false,,
7,3,Rocco DiSpirito_S7,0.11028824378889787,0.10050251256281408,9,6,8,8,2,8,2,8,10,percentage,0,10,false,false,,
7,3,Susan Lucci_S7,0.10982287737744055,0.10552763819095477,9,7,6,7,3,7,3,7,10,percentage,0,10,false,false,,
7,3,Toni Braxton_S7,0.11160466046200812,0.11055276381909548,9,4,4,4,6,4,6,5,10,percentage,0,10,false,false,,
7,3,Warren Sapp_S7,0.11372251374953717,0.12562814070351758,9,3,2,2,7,2,8,2,10,percentage,0,10,false,false,,
7,4,Brooke Burke_S7,0.1160891874265725,0.12807881773399016,9,4,1,1,9,1,9,2,10,percentage,1,10,false,false,,
7,4,Cloris Leachman_S7,0.1107327644013887,0.10837438423645321,9,8,6,8,2,7,3,5,10,percentage,1,10,false,false,,
7,4,Cody Linley_S7,0.1115928355569964,0.11330049261083744,9,7,4,7,3,5,5,4,10,percentage,1,10,false,false,,
7,4,Lance Bass_S7,0.11311563977078035,0.12807881773399016,9,5,1,2,8,2,8,1,10,percentage,1,10,false,false,,
7,4,Maurice Greene_S7,0.1182258715467238,0.09852216748768473,9,1,8,5,5,8,2,8,10,percentage,1,10,false,false,,
7,4,Rocco DiSpirito_S7,0.08355539768806713,0.08866995073891626,9,9,9,9,1,9,1,9,10,percentage,1,10,true,true,,
7,4,Susan Lucci_S7,0.11247533046681728,0.11822660098522167,9,6,3,5,5,3,7,3,10,percentage,1,10,false,false,,
7,4,Toni Braxton_S7,0.11624984623179672,0.10837438423645321,9,3,6,5,5,6,4,7,10,percentage,1,10,false,false,,
7,4,Warren Sapp_S7,0.11796312691085703,0.10837438423645321,9,2,6,3,7,4,6,6,10,percentage,1,10,false,false,,
7,5,Brooke Burke_S7,0.12983985886131472,0.14871794871794872,8,6,1,1,7,1,8,1,10,percentage,1,10,false,false,,
7,5,Cloris Leachman_S7,0.1330143408678548,0.1076923076923077,8,2,7,6,3,7,2,8,10,percentage,1,10,false,false,,
7,5,Cody Linley_S7,0.12463986714816508,0.14358974358974358,8,7,2,6,3,3,6,2,10,percentage,1,10,false,false,,
