contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank,prev_week_score,cumulative_avg,score_change,deviation_from_avg
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,3,23.0,7.666666666666667,3,7.0,8.0,5,26.0,23.333333333333332,-3.0,-0.33333333333333215
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,4,26.0,8.666666666666666,3,8.0,9.0,2,23.0,24.0,3.0,2.0
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,5,30.0,10.0,3,10.0,10.0,1,26.0,25.2,4.0,4.800000000000001
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,6,28.0,9.333333333333334,3,9.0,10.0,2,30.0,25.666666666666668,-2.0,2.333333333333332
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,7,27.0,9.0,3,8.5,9.5,4,28.0,25.857142857142858,-1.0,1.1428571428571423
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,8,29.0,9.666666666666666,3,9.0,10.0,1,27.0,26.25,2.0,2.75
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,9,29.5,9.833333333333334,3,9.5,10.0,3,29.0,26.61111111111111,0.5,2.8888888888888893
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,10,29.3332,9.777733333333334,3,9.6666,10.0,1,29.5,26.883319999999998,-0.1667999999999985,2.449880000000004
Ariana Madix_S32,Ariana Madix,32,1,21.0,7.0,3,7.0,7.0,2,,21.0,,0.0
Ariana Madix_S32,Ariana Madix,32,2,20.0,6.666666666666667,3,6.0,7.0,5,21.0,20.5,-1.0,-0.5
Ariana Madix_S32,Ariana Madix,32,3,34.0,8.5,4,8.0,9.0,1,20.0,25.0,14.0,9.0
Ariana Madix_S32,Ariana Madix,32,4,25.0,8.333333333333334,3,8.0,9.0,2,34.0,25.0,-9.0,0.0
Ariana Madix_S32,Ariana Madix,32,5,24.0,8.0,3,8.0,8.0,5,25.0,24.8,-1.0,-0.8000000000000007
Ariana Madix_S32,Ariana Madix,32,6,41.0,10.25,4,10.0,11.0,2,24.0,27.5,17.0,13.5
Ariana Madix_S32,Ariana Madix,32,7,37.0,9.25,4,9.0,10.0,2,41.0,28.857142857142858,-4.0,8.142857142857142
Ariana Madix_S32,Ariana Madix,32,8,42.0,10.5,4,9.75,10.75,1,37.0,30.5,5.0,11.5
Ariana Madix_S32,Ariana Madix,32,9,37.0,9.25,4,9.0,10.0,4,42.0,31.22222222222222,-5.0,5.777777777777779
Ariana Madix_S32,Ariana Madix,32,10,29.0,9.666666666666666,3,9.5,10.0,3,37.0,31.0,-8.0,-2.0
Ariana Madix_S32,Ariana Madix,32,11,29.5,9.833333333333334,3,9.5,10.0,3,29.0,30.863636363636363,0.5,-1.3636363636363633
Arike Ogunbowale_S26,Arike Ogunbowale,26,1,20.0,6.666666666666667,3,6.0,7.0,7,,20.0,,0.0
Arike Ogunbowale_S26,Arike Ogunbowale,26,2,35.0,8.75,4,8.5,9.5,3,20.0,27.5,15.0,7.5
Ashley Hamiliton_S9,Ashley Hamiliton,9,1,18.9999,6.3333,3,5.3333,7.3333,15,,18.9999,,0.0
Audrina Patridge_S11,Audrina Patridge,11,1,19.0,6.333333333333333,3,6.0,7.0,6,,19.0,,0.0
Audrina Patridge_S11,Audrina Patridge,11,2,23.0,7.666666666666667,3,7.0,8.0,2,19.0,21.0,4.0,2.0
Audrina Patridge_S11,Audrina Patridge,11,3,26.0,8.666666666666666,3,8.0,9.0,1,23.0,22.666666666666668,3.0,3.333333333333332
Audrina Patridge_S11,Audrina Patridge,11,4,23.0,7.666666666666667,3,7.5,8.0,3,26.0,22.75,-3.0,0.25
Audrina Patridge_S11,Audrina Patridge,11,5,23.0,7.666666666666667,3,7.0,8.0,5,23.0,22.8,0.0,0.1999999999999993
Audrina Patridge_S11,Audrina Patridge,11,6,31.9998,10.6666,3,10.6666,10.6666,2,23.0,24.333299999999998,8.9998,7.666500000000003
Babyface_S23,Babyface,23,1,26.0,6.5,4,6.0,7.0,5,,26.0,,0.0
Babyface_S23,Babyface,23,2,30.0,7.5,4,7.0,8.0,3,26.0,28.0,4.0,2.0
Babyface_S23,Babyface,23,3,25.0,6.25,4,6.0,7.0,10,30.0,27.0,-5.0,-2.0
Babyface_S23,Babyface,23,4,18.0,6.0,3,6.0,6.0,11,25.0,24.75,-7.0,-6.75
Barbara Corcoran_S25,Barbara Corcoran,25,1,14.0,4.666666666666667,3,4.0,5.0,13,,14.0,,0.0
Barbara Corcoran_S25,Barbara Corcoran,25,2,17.0,5.666666666666667,3,5.0,6.0,13,14.0,15.5,3.0,1.5
Baron Davis_S34,Baron Davis,34,1,10.0,5.0,2,5.0,5.0,9,,10.0,,0.0
Baron Davis_S34,Baron Davis,34,2,18.0,6.0,3,6.0,6.0,11,10.0,14.0,8.0,4.0
Barry Williams_S32,Barry Williams,32,1,16.0,5.333333333333333,3,5.0,6.0,8,,16.0,,0.0
Barry Williams_S32,Barry Williams,32,2,15.0,5.0,3,5.0,5.0,10,16.0,15.5,-1.0,-0.5
Barry Williams_S32,Barry Williams,32,3,25.0,6.25,4,6.0,7.0,7,15.0,18.666666666666668,10.0,6.333333333333332
Barry Williams_S32,Barry Williams,32,4,18.0,6.0,3,6.0,6.0,10,25.0,18.5,-7.0,-0.5
Barry Williams_S32,Barry Williams,32,5,24.0,8.0,3,8.0,8.0,7,18.0,19.6,6.0,4.399999999999999
Barry Williams_S32,Barry Williams,32,6,32.0,8.0,4,7.25,8.25,7,24.0,21.666666666666668,8.0,10.333333333333332
Barry Williams_S32,Barry Williams,32,7,32.5,8.125,4,8.0,8.5,7,32.0,23.214285714285715,0.5,9.285714285714285
Barry Williams_S32,Barry Williams,32,8,35.0,8.75,4,8.75,8.75,5,32.5,24.6875,2.5,10.3125
Belinda Carlisle_S8,Belinda Carlisle,8,1,17.0,5.666666666666667,3,5.0,6.0,10,,17.0,,0.0
Belinda Carlisle_S8,Belinda Carlisle,8,2,18.0,6.0,3,6.0,6.0,10,17.0,17.5,1.0,0.5
Bethany Mota_S19,Bethany Mota,19,1,32.0,8.0,4,8.0,8.0,3,,32.0,,0.0
Bethany Mota_S19,Bethany Mota,19,2,33.0,8.25,4,8.0,9.0,3,32.0,32.5,1.0,0.5
Bethany Mota_S19,Bethany Mota,19,3,40.0,10.0,4,10.0,10.0,1,33.0,35.0,7.0,5.0
Bethany Mota_S19,Bethany Mota,19,4,33.0,8.25,4,8.0,9.0,5,40.0,34.5,-7.0,-1.5
Bethany Mota_S19,Bethany Mota,19,5,32.0,8.0,4,8.0,8.0,5,33.0,34.0,-1.0,-2.0
Bethany Mota_S19,Bethany Mota,19,6,36.0,9.0,4,9.0,9.0,2,32.0,34.333333333333336,4.0,1.6666666666666643
Bethany Mota_S19,Bethany Mota,19,7,37.5,9.375,4,9.0,9.5,1,36.0,34.785714285714285,1.5,2.7142857142857153
Bethany Mota_S19,Bethany Mota,19,8,40.0,10.0,4,9.75,10.75,3,37.5,35.4375,2.5,4.5625
Bethany Mota_S19,Bethany Mota,19,9,37.0,9.25,4,9.0,9.5,3,40.0,35.611111111111114,-3.0,1.3888888888888857
Bethany Mota_S19,Bethany Mota,19,10,38.0,9.5,4,9.5,9.5,2,37.0,35.85,1.0,2.1499999999999986
Bethany Mota_S19,Bethany Mota,19,11,38.0,9.5,4,9.5,9.5,4,38.0,36.04545454545455,0.0,1.9545454545454533
Betsey Johnson_S19,Betsey Johnson,19,1,20.0,5.0,4,5.0,5.0,13,,20.0,,0.0
Betsey Johnson_S19,Betsey Johnson,19,2,28.0,7.0,4,7.0,7.0,8,20.0,24.0,8.0,4.0
Betsey Johnson_S19,Betsey Johnson,19,3,29.0,7.25,4,6.0,9.0,8,28.0,25.666666666666668,1.0,3.333333333333332
Betsey Johnson_S19,Betsey Johnson,19,4,29.0,7.25,4,7.0,8.0,7,29.0,26.5,0.0,2.5
Bill Engvall_S17,Bill Engvall,17,1,18.0,6.0,3,6.0,6.0,10,,18.0,,0.0
Bill Engvall_S17,Bill Engvall,17,2,21.0,7.0,3,7.0,7.0,8,18.0,19.5,3.0,1.5
Bill Engvall_S17,Bill Engvall,17,3,24.0,8.0,3,8.0,8.0,6,21.0,21.0,3.0,3.0
Bill Engvall_S17,Bill Engvall,17,4,21.0,7.0,3,7.0,7.0,9,24.0,21.0,-3.0,0.0
Bill Engvall_S17,Bill Engvall,17,5,24.0,8.0,3,8.0,8.0,8,21.0,21.6,3.0,2.3999999999999986
Bill Engvall_S17,Bill Engvall,17,6,23.9999,7.9999666666666664,3,7.3333,8.3333,8,24.0,21.999983333333333,-0.00009999999999976694,1.9999166666666675
Bill Engvall_S17,Bill Engvall,17,7,25.0,8.333333333333334,3,8.0,8.5,8,23.9999,22.42855714285714,1.0000999999999998,2.571442857142859
Bill Engvall_S17,Bill Engvall,17,8,24.0,8.0,3,8.0,8.0,7,25.0,22.6249875,-1.0,1.3750125000000004
Bill Engvall_S17,Bill Engvall,17,9,21.0,7.0,3,7.0,7.0,6,24.0,22.444433333333333,-3.0,-1.4444333333333326
Bill Engvall_S17,Bill Engvall,17,10,30.0,7.5,4,7.5,7.5,5,21.0,23.19999,9.0,6.80001
Bill Engvall_S17,Bill Engvall,17,11,25.499899999999997,8.499966666666666,3,8.3333,8.8333,4,30.0,23.409072727272726,-4.500100000000003,2.090827272727271
Bill Nye_S17,Bill Nye,17,1,14.0,4.666666666666667,3,4.0,5.0,12,,14.0,,0.0
Bill Nye_S17,Bill Nye,17,2,17.0,5.666666666666667,3,5.0,6.0,12,14.0,15.5,3.0,1.5
Bill Nye_S17,Bill Nye,17,3,16.0,5.333333333333333,3,5.0,6.0,11,17.0,15.666666666666666,-1.0,0.3333333333333339
Billy Dee Williams_S18,Billy Dee Williams,18,1,15.0,5.0,3,5.0,5.0,12,,15.0,,0.0
Billy Dee Williams_S18,Billy Dee Williams,18,2,15.0,5.0,3,5.0,5.0,11,15.0,15.0,0.0,0.0
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,1,13.0,4.333333333333333,3,4.0,5.0,11,,13.0,,0.0
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,2,21.0,7.0,3,7.0,7.0,8,13.0,17.0,8.0,4.0
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,3,21.0,7.0,3,7.0,7.0,7,21.0,18.333333333333332,0.0,2.666666666666668
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,4,21.0,7.0,3,7.0,7.0,6,21.0,19.0,0.0,2.0
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,5,17.0,5.666666666666667,3,5.0,6.0,7,21.0,18.6,-4.0,-1.6000000000000014
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,6,21.0,7.0,3,7.0,7.0,6,17.0,19.0,4.0,2.0
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,7,19.0,6.333333333333333,3,6.0,6.5,6,21.0,19.0,-2.0,0.0
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,8,19.0,6.333333333333333,3,6.0,6.5,5,19.0,19.0,0.0,0.0
Bindi Irwin_S21,Bindi Irwin,21,1,24.0,8.0,3,8.0,8.0,2,,24.0,,0.0
Bindi Irwin_S21,Bindi Irwin,21,2,24.0,8.0,3,8.0,8.0,2,24.0,24.0,0.0,0.0
Bindi Irwin_S21,Bindi Irwin,21,3,32.0,8.0,4,8.0,8.0,5,24.0,26.666666666666668,8.0,5.333333333333332
Bindi Irwin_S21,Bindi Irwin,21,4,28.0,9.333333333333334,3,9.0,10.0,1,32.0,27.0,-4.0,1.0
Bindi Irwin_S21,Bindi Irwin,21,5,37.0,9.25,4,9.0,10.0,3,28.0,29.0,9.0,8.0
Bindi Irwin_S21,Bindi Irwin,21,6,40.0,10.0,4,10.0,10.0,3,37.0,30.833333333333332,3.0,9.166666666666668
Bindi Irwin_S21,Bindi Irwin,21,7,29.0,9.666666666666666,3,9.5,10.0,1,40.0,30.571428571428573,-11.0,-1.571428571428573
Bindi Irwin_S21,Bindi Irwin,21,8,28.0,9.333333333333334,3,9.0,10.0,4,29.0,30.25,-1.0,-2.25
Bindi Irwin_S21,Bindi Irwin,21,9,30.0,10.0,3,10.0,10.0,2,28.0,30.22222222222222,2.0,-0.22222222222222143
Bindi Irwin_S21,Bindi Irwin,21,10,31.5,10.5,3,10.5,10.5,2,30.0,30.35,1.5,1.1499999999999986
Bindi Irwin_S21,Bindi Irwin,21,11,30.0,10.0,3,10.0,10.0,3,31.5,30.318181818181817,-1.5,-0.31818181818181657
Bobby Bones_S27,Bobby Bones,27,1,20.0,6.666666666666667,3,6.0,7.0,7,,20.0,,0.0
Bobby Bones_S27,Bobby Bones,27,2,19.5,6.5,3,6.0,7.0,10,20.0,19.75,-0.5,-0.25
Bobby Bones_S27,Bobby Bones,27,3,23.0,7.666666666666667,3,7.0,8.0,8,19.5,20.833333333333332,3.5,2.166666666666668
Bobby Bones_S27,Bobby Bones,27,4,20.0,6.666666666666667,3,6.0,7.0,9,23.0,20.625,-3.0,-0.625
Bobby Bones_S27,Bobby Bones,27,5,21.0,7.0,3,7.0,7.0,8,20.0,20.7,1.0,0.3000000000000007
Bobby Bones_S27,Bobby Bones,27,6,22.0,7.333333333333333,3,7.0,8.0,7,21.0,20.916666666666668,1.0,1.0833333333333321
Bobby Bones_S27,Bobby Bones,27,7,26.5,8.833333333333334,3,8.5,9.0,6,22.0,21.714285714285715,4.5,4.785714285714285
Bobby Bones_S27,Bobby Bones,27,8,22.5,7.5,3,7.5,7.5,6,26.5,21.8125,-4.0,0.6875
Bobby Bones_S27,Bobby Bones,27,9,27.0,9.0,3,9.0,9.0,4,22.5,22.38888888888889,4.5,4.611111111111111
Bonner Bolton_S24,Bonner Bolton,24,1,22.0,5.5,4,5.0,6.0,9,,22.0,,0.0
Bonner Bolton_S24,Bonner Bolton,24,2,28.0,7.0,4,5.0,8.0,5,22.0,25.0,6.0,3.0
Bonner Bolton_S24,Bonner Bolton,24,3,24.0,6.0,4,6.0,6.0,10,28.0,24.666666666666668,-4.0,-0.6666666666666679
Bonner Bolton_S24,Bonner Bolton,24,4,32.0,8.0,4,8.0,8.0,5,24.0,26.5,8.0,5.5
Bonner Bolton_S24,Bonner Bolton,24,5,30.0,7.5,4,7.0,8.0,8,32.0,27.2,-2.0,2.8000000000000007
Bonner Bolton_S24,Bonner Bolton,24,6,31.5,7.875,4,7.5,8.5,6,30.0,27.916666666666668,1.5,3.583333333333332
Bonner Bolton_S24,Bonner Bolton,24,7,31.0,7.75,4,7.5,8.5,7,31.5,28.357142857142858,-0.5,2.6428571428571423
Bonner Bolton_S24,Bonner Bolton,24,8,29.0,7.25,4,7.0,7.5,5,31.0,28.4375,-2.0,0.5625
Brandy_S11,Brandy,11,1,23.0,7.666666666666667,3,7.0,8.0,3,,23.0,,0.0
Brandy_S11,Brandy,11,2,21.0,7.0,3,7.0,7.0,5,23.0,22.0,-2.0,-1.0
Brandy_S11,Brandy,11,3,24.0,8.0,3,8.0,8.0,4,21.0,22.666666666666668,3.0,1.3333333333333321
Brandy_S11,Brandy,11,4,24.0,8.0,3,8.0,8.0,2,24.0,23.0,0.0,1.0
Brandy_S11,Brandy,11,5,27.0,9.0,3,9.0,9.0,1,24.0,23.8,3.0,3.1999999999999993
Brandy_S11,Brandy,11,6,35.9999,11.999966666666666,3,11.3333,12.3333,1,27.0,25.833316666666665,8.999899999999997,10.166583333333332
Brandy_S11,Brandy,11,7,36.5,9.125,4,9.0,9.5,1,35.9999,27.35712857142857,0.5001000000000033,9.142871428571429
Brandy_S11,Brandy,11,8,28.5,9.5,3,9.0,10.0,1,36.5,27.4999875,-8.0,1.0000125000000004
Brandy_S11,Brandy,11,9,28.5,9.5,3,9.5,9.5,3,28.5,27.6111,0.0,0.8888999999999996
Brant Daugherty_S17,Brant Daugherty,17,1,22.0,7.333333333333333,3,7.0,8.0,6,,22.0,,0.0
Brant Daugherty_S17,Brant Daugherty,17,2,23.0,7.666666666666667,3,7.0,8.0,7,22.0,22.5,1.0,0.5
Brant Daugherty_S17,Brant Daugherty,17,3,27.0,9.0,3,9.0,9.0,1,23.0,24.0,4.0,3.0
Brant Daugherty_S17,Brant Daugherty,17,4,21.0,7.0,3,7.0,7.0,8,27.0,23.25,-6.0,-2.25
Brant Daugherty_S17,Brant Daugherty,17,5,27.0,9.0,3,9.0,9.0,4,21.0,24.0,6.0,3.0
Brant Daugherty_S17,Brant Daugherty,17,6,31.0,10.333333333333334,3,10.0,11.0,3,27.0,25.166666666666668,4.0,5.833333333333332
Brant Daugherty_S17,Brant Daugherty,17,7,28.5,9.5,3,9.5,9.5,4,31.0,25.642857142857142,-2.5,2.8571428571428577
Brant Daugherty_S17,Brant Daugherty,17,8,27.0,9.0,3,9.0,9.0,5,28.5,25.8125,-1.5,1.1875
Brian Austin Green_S30,Brian Austin Green,30,1,24.0,6.0,4,6.0,6.0,11,,24.0,,0.0
Brian Austin Green_S30,Brian Austin Green,30,2,23.0,5.75,4,5.0,6.0,13,24.0,23.5,-1.0,-0.5
Brian Austin Green_S30,Brian Austin Green,30,3,19.0,6.333333333333333,3,6.0,7.0,12,23.0,22.0,-4.0,-3.0
Brian Austin Green_S30,Brian Austin Green,30,4,26.0,6.5,4,6.0,7.0,13,19.0,23.0,7.0,3.0
Bristol Palin_S11,Bristol Palin,11,1,18.0,6.0,3,6.0,6.0,7,,18.0,,0.0
Bristol Palin_S11,Bristol Palin,11,2,22.0,7.333333333333333,3,7.0,8.0,3,18.0,20.0,4.0,2.0
Bristol Palin_S11,Bristol Palin,11,3,19.0,6.333333333333333,3,6.0,7.0,9,22.0,19.666666666666668,-3.0,-0.6666666666666679
Bristol Palin_S11,Bristol Palin,11,4,16.0,5.333333333333333,3,5.0,5.5,8,19.0,18.75,-3.0,-2.75
Bristol Palin_S11,Bristol Palin,11,5,18.0,6.0,3,6.0,6.0,8,16.0,18.6,2.0,-0.6000000000000014
Bristol Palin_S11,Bristol Palin,11,6,27.9998,9.333266666666667,3,8.6666,9.6666,6,18.0,20.166633333333333,9.9998,7.833166666666667
Bristol Palin_S11,Bristol Palin,11,7,32.5,8.125,4,8.0,8.5,6,27.9998,21.928542857142855,4.5001999999999995,10.571457142857145
Bristol Palin_S11,Bristol Palin,11,8,23.5,7.833333333333333,3,7.5,8.0,5,32.5,22.124975,-9.0,1.3750250000000008
Bristol Palin_S11,Bristol Palin,11,9,26.5,8.833333333333334,3,8.5,9.0,4,23.5,22.611088888888887,3.0,3.8889111111111134
Bristol Palin_S11,Bristol Palin,11,10,25.6666,8.555533333333333,3,8.3333,9.0,3,26.5,22.916639999999997,-0.833400000000001,2.7499600000000015
Bristol Palin_S15,Bristol Palin,15,1,19.5,6.5,3,6.5,6.5,11,,19.5,,0.0
Bristol Palin_S15,Bristol Palin,15,2,18.0,6.0,3,6.0,6.0,12,19.5,18.75,-1.5,-0.75
Bristol Palin_S15,Bristol Palin,15,3,22.5,7.5,3,7.5,7.5,11,18.0,20.0,4.5,2.5
Bristol Palin_S15,Bristol Palin,15,4,32.0,8.0,4,8.0,8.0,8,22.5,23.0,9.5,9.0
Brooke Burke_S7,Brooke Burke,7,1,24.5,8.166666666666666,3,8.0,8.5,1,,24.5,,0.0
Brooke Burke_S7,Brooke Burke,7,2,24.0,8.0,3,8.0,8.0,1,24.5,24.25,-0.5,-0.25
Brooke Burke_S7,Brooke Burke,7,3,28.0,9.333333333333334,3,9.0,10.0,1,24.0,25.5,4.0,2.5
Brooke Burke_S7,Brooke Burke,7,4,26.0,8.666666666666666,3,8.0,9.0,2,28.0,25.625,-2.0,0.375
Brooke Burke_S7,Brooke Burke,7,5,29.0,9.666666666666666,3,9.0,10.0,1,26.0,26.3,3.0,2.6999999999999993
Brooke Burke_S7,Brooke Burke,7,6,26.0,8.666666666666666,3,8.0,10.0,2,29.0,26.25,-3.0,-0.25
Brooke Burke_S7,Brooke Burke,7,7,30.0,10.0,3,10.0,10.0,1,26.0,26.785714285714285,4.0,3.2142857142857153
Brooke Burke_S7,Brooke Burke,7,8,27.5,9.166666666666666,3,8.5,9.5,1,30.0,26.875,-2.5,0.625
Brooke Burke_S7,Brooke Burke,7,9,24.5,8.166666666666666,3,8.0,8.5,3,27.5,26.61111111111111,-3.0,-2.1111111111111107
Brooke Burke_S7,Brooke Burke,7,10,30.0,10.0,3,10.0,10.0,1,24.5,26.95,5.5,3.0500000000000007
Brooks Nader_S33,Brooks Nader,33,1,18.0,6.0,3,6.0,6.0,9,,18.0,,0.0
Brooks Nader_S33,Brooks Nader,33,2,20.0,6.666666666666667,3,6.0,7.0,8,18.0,19.0,2.0,1.0
Brooks Nader_S33,Brooks Nader,33,3,30.5,7.625,4,7.5,8.0,5,20.0,22.833333333333332,10.5,7.666666666666668
Brooks Nader_S33,Brooks Nader,33,4,32.0,8.0,4,8.0,8.0,7,30.5,25.125,1.5,6.875
Buzz Aldrin_S10,Buzz Aldrin,10,1,14.0,4.666666666666667,3,4.0,5.0,11,,14.0,,0.0
Buzz Aldrin_S10,Buzz Aldrin,10,2,12.0,4.0,3,4.0,4.0,11,14.0,13.0,-2.0,-1.0
Buzz Aldrin_S10,Buzz Aldrin,10,3,13.0,4.333333333333333,3,4.0,5.0,10,12.0,13.0,1.0,0.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,1,26.0,6.5,4,6.0,7.0,6,,26.0,,0.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,2,28.0,7.0,4,7.0,7.0,6,26.0,27.0,2.0,1.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,3,32.0,8.0,4,8.0,8.0,1,28.0,28.666666666666668,4.0,3.333333333333332
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,4,23.0,7.666666666666667,3,7.0,8.0,8,32.0,27.25,-9.0,-4.25
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,5,24.0,8.0,3,8.0,8.0,7,23.0,26.6,1.0,-2.6000000000000014
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,6,37.0,9.25,4,9.0,10.0,3,24.0,28.333333333333332,13.0,8.666666666666668
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,7,37.0,9.25,4,9.0,9.5,2,37.0,29.571428571428573,0.0,7.428571428571427
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,8,30.0,10.0,3,10.0,10.0,4,37.0,29.625,-7.0,0.375
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,9,37.0,9.25,4,9.0,10.0,4,30.0,30.444444444444443,7.0,6.555555555555557
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,10,28.0,9.333333333333334,3,9.0,9.5,5,37.0,30.2,-9.0,-2.1999999999999993
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,11,38.3331,9.583275,4,9.3333,9.6666,3,28.0,30.939372727272726,10.333100000000002,7.393727272727276
Cameron Mathison_S5,Cameron Mathison,5,1,21.0,7.0,3,7.0,7.0,8,,21.0,,0.0
Cameron Mathison_S5,Cameron Mathison,5,2,21.0,7.0,3,7.0,7.0,5,21.0,21.0,0.0,0.0
Cameron Mathison_S5,Cameron Mathison,5,3,23.0,7.666666666666667,3,7.0,8.0,7,21.0,21.666666666666668,2.0,1.3333333333333321
Cameron Mathison_S5,Cameron Mathison,5,4,27.0,9.0,3,9.0,9.0,3,23.0,23.0,4.0,4.0
Cameron Mathison_S5,Cameron Mathison,5,5,26.0,8.666666666666666,3,8.0,9.0,4,27.0,23.6,-1.0,2.3999999999999986
Cameron Mathison_S5,Cameron Mathison,5,6,25.0,8.333333333333334,3,8.0,9.0,4,26.0,23.833333333333332,-1.0,1.1666666666666679
Cameron Mathison_S5,Cameron Mathison,5,7,25.5,8.5,3,8.5,8.5,5,25.0,24.071428571428573,0.5,1.428571428571427
Cameron Mathison_S5,Cameron Mathison,5,8,25.5,8.5,3,8.5,8.5,3,25.5,24.25,0.0,1.25
Candace Cameron Bure_S18,Candace Cameron Bure,18,1,25.0,8.333333333333334,3,8.0,9.0,2,,25.0,,0.0
Candace Cameron Bure_S18,Candace Cameron Bure,18,2,21.0,7.0,3,7.0,7.0,7,25.0,23.0,-4.0,-2.0
Candace Cameron Bure_S18,Candace Cameron Bure,18,3,32.0,8.0,4,8.0,8.0,7,21.0,26.0,11.0,6.0
Candace Cameron Bure_S18,Candace Cameron Bure,18,4,28.0,7.0,4,7.0,7.0,9,32.0,26.5,-4.0,1.5
Candace Cameron Bure_S18,Candace Cameron Bure,18,5,35.0,8.75,4,8.0,9.0,7,28.0,28.2,7.0,6.800000000000001
Candace Cameron Bure_S18,Candace Cameron Bure,18,6,32.0,8.0,4,8.0,8.0,8,35.0,28.833333333333332,-3.0,3.166666666666668
Candace Cameron Bure_S18,Candace Cameron Bure,18,7,37.0,9.25,4,9.0,9.5,3,32.0,30.0,5.0,7.0
Candace Cameron Bure_S18,Candace Cameron Bure,18,8,36.0,9.0,4,9.0,9.0,4,37.0,30.75,-1.0,5.25
Candace Cameron Bure_S18,Candace Cameron Bure,18,9,36.0,9.0,4,8.5,9.5,5,36.0,31.333333333333332,0.0,4.666666666666668
Candace Cameron Bure_S18,Candace Cameron Bure,18,10,25.9998,8.6666,3,8.6666,8.6666,4,36.0,30.799979999999998,-10.0002,-4.8001799999999974
Carlos PenaVega_S21,Carlos PenaVega,21,1,23.0,7.666666666666667,3,7.0,8.0,4,,23.0,,0.0
Carlos PenaVega_S21,Carlos PenaVega,21,2,22.5,7.5,3,7.5,7.5,7,23.0,22.75,-0.5,-0.25
Carlos PenaVega_S21,Carlos PenaVega,21,3,31.0,7.75,4,7.0,8.0,6,22.5,25.5,8.5,5.5
Carlos PenaVega_S21,Carlos PenaVega,21,4,25.0,8.333333333333334,3,8.0,9.0,5,31.0,25.375,-6.0,-0.375
Carlos PenaVega_S21,Carlos PenaVega,21,5,39.0,9.75,4,9.0,10.0,2,25.0,28.1,14.0,10.899999999999999
Carlos PenaVega_S21,Carlos PenaVega,21,6,38.0,9.5,4,9.0,10.0,5,39.0,29.75,-1.0,8.25
Carlos PenaVega_S21,Carlos PenaVega,21,7,28.0,9.333333333333334,3,9.0,10.0,2,38.0,29.5,-10.0,-1.5
Carlos PenaVega_S21,Carlos PenaVega,21,8,28.9998,9.6666,3,9.6666,9.6666,2,28.0,29.437475,0.9998000000000005,-0.4376749999999987
Carlos PenaVega_S21,Carlos PenaVega,21,9,27.0,9.0,3,9.0,9.0,4,28.9998,29.166644444444444,-1.9998000000000005,-2.1666444444444437
Carlos PenaVega_S21,Carlos PenaVega,21,10,31.5,10.5,3,10.0,11.0,1,27.0,29.39998,4.5,2.1000200000000007
Carlos PenaVega_S21,Carlos PenaVega,21,11,30.0,10.0,3,10.0,10.0,1,31.5,29.454527272727272,-1.5,0.5454727272727276
Carole Baskin_S29,Carole Baskin,29,1,11.0,3.6666666666666665,3,3.0,4.0,15,,11.0,,0.0
Carole Baskin_S29,Carole Baskin,29,2,16.0,5.333333333333333,3,5.0,6.0,12,11.0,13.5,5.0,2.5
Carole Baskin_S29,Carole Baskin,29,3,12.0,4.0,3,3.0,5.0,14,16.0,13.0,-4.0,-1.0
Carson Kressley_S13,Carson Kressley,13,1,17.0,5.666666666666667,3,5.0,6.0,8,,17.0,,0.0
Carson Kressley_S13,Carson Kressley,13,2,18.0,6.0,3,6.0,6.0,9,17.0,17.5,1.0,0.5
Carson Kressley_S13,Carson Kressley,13,3,23.0,7.666666666666667,3,7.0,8.0,8,18.0,19.333333333333332,5.0,3.666666666666668
Carson Kressley_S13,Carson Kressley,13,4,20.0,6.666666666666667,3,6.0,7.0,9,23.0,19.5,-3.0,0.5
