contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank,prev_week_score,cum_avg_score,diff_prev_week,diff_cum_avg
Laila Ali_S4,Laila Ali,4,10,28.3332,9.4444,3,9.0,9.6666,3,30.0,26.23332,-1.6667999999999985,2.0998800000000024
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,10,29.3332,9.777733333333334,3,9.6666,10.0,1,29.5,26.883319999999998,-0.1667999999999985,2.449880000000004
Wayne Newton_S5,Wayne Newton,5,1,19.0,6.333333333333333,3,6.0,7.0,10,,19.0,,0.0
Mark Cuban_S5,Mark Cuban,5,1,21.0,7.0,3,7.0,7.0,7,,21.0,,0.0
Albert Reed_S5,Albert Reed,5,1,21.0,7.0,3,7.0,7.0,8,,21.0,,0.0
Marie Osmond_S5,Marie Osmond,5,1,21.0,7.0,3,7.0,7.0,9,,21.0,,0.0
Josie Maran_S5,Josie Maran,5,1,16.0,5.333333333333333,3,5.0,6.0,12,,16.0,,0.0
Jane Seymour_S5,Jane Seymour,5,1,24.0,8.0,3,8.0,8.0,4,,24.0,,0.0
Cameron Mathison_S5,Cameron Mathison,5,1,21.0,7.0,3,7.0,7.0,5,,21.0,,0.0
Jennie Garth_S5,Jennie Garth,5,1,21.0,7.0,3,7.0,7.0,6,,21.0,,0.0
Floyd Mayweather Jr. _S5,Floyd Mayweather Jr. ,5,1,18.0,6.0,3,6.0,6.0,11,,18.0,,0.0
Helio Castroneves_S5,Helio Castroneves,5,1,25.0,8.333333333333334,3,8.0,9.0,2,,25.0,,0.0
Mel B_S5,Mel B,5,1,24.0,8.0,3,8.0,8.0,3,,24.0,,0.0
Sabrina Bryan_S5,Sabrina Bryan,5,1,26.0,8.666666666666666,3,8.0,9.0,1,,26.0,,0.0
Marie Osmond_S5,Marie Osmond,5,2,24.0,8.0,3,8.0,8.0,3,21.0,22.5,3.0,1.5
Helio Castroneves_S5,Helio Castroneves,5,2,27.0,9.0,3,9.0,9.0,1,25.0,26.0,2.0,1.0
Floyd Mayweather Jr. _S5,Floyd Mayweather Jr. ,5,2,21.0,7.0,3,7.0,7.0,7,18.0,19.5,3.0,1.5
Mel B_S5,Mel B,5,2,23.0,7.666666666666667,3,7.0,8.0,4,24.0,23.5,-1.0,-0.5
Albert Reed_S5,Albert Reed,5,2,21.0,7.0,3,7.0,7.0,8,21.0,21.0,0.0,0.0
Jennie Garth_S5,Jennie Garth,5,2,21.0,7.0,3,7.0,7.0,9,21.0,21.0,0.0,0.0
Wayne Newton_S5,Wayne Newton,5,2,15.0,5.0,3,5.0,5.0,11,19.0,17.0,-4.0,-2.0
Mark Cuban_S5,Mark Cuban,5,2,18.0,6.0,3,6.0,6.0,10,21.0,19.5,-3.0,-1.5
Jane Seymour_S5,Jane Seymour,5,2,21.0,7.0,3,7.0,7.0,5,24.0,22.5,-3.0,-1.5
Cameron Mathison_S5,Cameron Mathison,5,2,21.0,7.0,3,7.0,7.0,6,21.0,21.0,0.0,0.0
Sabrina Bryan_S5,Sabrina Bryan,5,2,26.0,8.666666666666666,3,8.0,9.0,2,26.0,26.0,0.0,0.0
Helio Castroneves_S5,Helio Castroneves,5,3,24.0,8.0,3,8.0,8.0,6,27.0,25.333333333333332,-3.0,-1.3333333333333321
Cameron Mathison_S5,Cameron Mathison,5,3,23.0,7.666666666666667,3,7.0,8.0,7,21.0,21.666666666666668,2.0,1.3333333333333321
Floyd Mayweather Jr. _S5,Floyd Mayweather Jr. ,5,3,21.0,7.0,3,7.0,7.0,8,21.0,20.0,0.0,1.0
Sabrina Bryan_S5,Sabrina Bryan,5,3,27.0,9.0,3,9.0,9.0,2,26.0,26.333333333333332,1.0,0.6666666666666679
Jennie Garth_S5,Jennie Garth,5,3,26.0,8.666666666666666,3,8.0,9.0,5,21.0,22.666666666666668,5.0,3.333333333333332
Wayne Newton_S5,Wayne Newton,5,3,18.0,6.0,3,6.0,6.0,10,15.0,17.333333333333332,3.0,0.6666666666666679
Mark Cuban_S5,Mark Cuban,5,3,20.0,6.666666666666667,3,6.0,7.0,9,18.0,19.666666666666668,2.0,0.33333333333333215
Mel B_S5,Mel B,5,3,27.0,9.0,3,9.0,9.0,3,23.0,24.666666666666668,4.0,2.333333333333332
Marie Osmond_S5,Marie Osmond,5,3,26.0,8.666666666666666,3,8.0,9.0,4,24.0,23.666666666666668,2.0,2.333333333333332
Jane Seymour_S5,Jane Seymour,5,3,27.0,9.0,3,9.0,9.0,1,21.0,24.0,6.0,3.0
Mel B_S5,Mel B,5,4,26.0,8.666666666666666,3,8.0,9.0,7,27.0,25.0,-1.0,1.0
Floyd Mayweather Jr. _S5,Floyd Mayweather Jr. ,5,4,23.0,7.666666666666667,3,7.0,8.0,8,21.0,20.75,2.0,2.25
Sabrina Bryan_S5,Sabrina Bryan,5,4,30.0,10.0,3,10.0,10.0,1,27.0,27.25,3.0,2.75
Marie Osmond_S5,Marie Osmond,5,4,26.0,8.666666666666666,3,8.0,9.0,5,26.0,24.25,0.0,1.75
Jennie Garth_S5,Jennie Garth,5,4,27.0,9.0,3,8.0,10.0,2,26.0,23.75,1.0,3.25
Cameron Mathison_S5,Cameron Mathison,5,4,27.0,9.0,3,9.0,9.0,4,23.0,23.0,4.0,4.0
Helio Castroneves_S5,Helio Castroneves,5,4,27.0,9.0,3,9.0,9.0,3,24.0,25.75,3.0,1.25
Jane Seymour_S5,Jane Seymour,5,4,26.0,8.666666666666666,3,8.0,9.0,6,27.0,24.5,-1.0,1.5
Mark Cuban_S5,Mark Cuban,5,4,22.0,7.333333333333333,3,7.0,8.0,9,20.0,20.25,2.0,1.75
Jennie Garth_S5,Jennie Garth,5,5,25.0,8.333333333333334,3,8.0,9.0,5,27.0,24.0,-2.0,1.0
Helio Castroneves_S5,Helio Castroneves,5,5,23.0,7.666666666666667,3,7.0,8.0,6,27.0,25.2,-4.0,-2.1999999999999993
Sabrina Bryan_S5,Sabrina Bryan,5,5,28.0,9.333333333333334,3,9.0,10.0,2,30.0,27.4,-2.0,0.6000000000000014
Marie Osmond_S5,Marie Osmond,5,5,21.0,7.0,3,7.0,7.0,8,26.0,23.6,-5.0,-2.6000000000000014
Jane Seymour_S5,Jane Seymour,5,5,26.0,8.666666666666666,3,8.0,9.0,3,26.0,24.8,0.0,1.1999999999999993
Mel B_S5,Mel B,5,5,29.0,9.666666666666666,3,9.0,10.0,1,26.0,25.8,3.0,3.1999999999999993
Cameron Mathison_S5,Cameron Mathison,5,5,26.0,8.666666666666666,3,8.0,9.0,4,27.0,23.6,-1.0,2.3999999999999986
Mark Cuban_S5,Mark Cuban,5,5,21.0,7.0,3,7.0,7.0,7,22.0,20.4,-1.0,0.6000000000000014
Sabrina Bryan_S5,Sabrina Bryan,5,6,25.0,8.333333333333334,3,8.0,9.0,4,28.0,27.0,-3.0,-2.0
Mel B_S5,Mel B,5,6,30.0,10.0,3,10.0,10.0,1,29.0,26.5,1.0,3.5
Marie Osmond_S5,Marie Osmond,5,6,23.0,7.666666666666667,3,7.0,8.0,6,21.0,23.5,2.0,-0.5
Jennie Garth_S5,Jennie Garth,5,6,27.0,9.0,3,9.0,9.0,3,25.0,24.5,2.0,2.5
Jane Seymour_S5,Jane Seymour,5,6,22.0,7.333333333333333,3,7.0,8.0,7,26.0,24.333333333333332,-4.0,-2.333333333333332
Cameron Mathison_S5,Cameron Mathison,5,6,25.0,8.333333333333334,3,8.0,9.0,5,26.0,23.833333333333332,-1.0,1.1666666666666679
Helio Castroneves_S5,Helio Castroneves,5,6,28.0,9.333333333333334,3,9.0,10.0,2,23.0,25.666666666666668,5.0,2.333333333333332
Jennie Garth_S5,Jennie Garth,5,7,26.5,8.833333333333334,3,8.5,9.5,2,27.0,24.785714285714285,-0.5,1.7142857142857153
Mel B_S5,Mel B,5,7,27.0,9.0,3,9.0,9.0,1,30.0,26.571428571428573,-3.0,0.42857142857142705
Marie Osmond_S5,Marie Osmond,5,7,26.0,8.666666666666666,3,8.5,9.0,3,23.0,23.857142857142858,3.0,2.1428571428571423
Cameron Mathison_S5,Cameron Mathison,5,7,25.5,8.5,3,8.5,8.5,5,25.0,24.071428571428573,0.5,1.428571428571427
Jane Seymour_S5,Jane Seymour,5,7,25.0,8.333333333333334,3,8.0,8.5,6,22.0,24.428571428571427,3.0,0.571428571428573
Helio Castroneves_S5,Helio Castroneves,5,7,26.0,8.666666666666666,3,8.5,9.0,4,28.0,25.714285714285715,-2.0,0.2857142857142847
Cameron Mathison_S5,Cameron Mathison,5,8,25.5,8.5,3,8.5,8.5,3,25.5,24.25,0.0,1.25
Marie Osmond_S5,Marie Osmond,5,8,24.5,8.166666666666666,3,8.0,8.5,5,26.0,23.9375,-1.5,0.5625
Helio Castroneves_S5,Helio Castroneves,5,8,28.5,9.5,3,9.5,9.5,1,26.0,26.0625,2.5,2.4375
Jennie Garth_S5,Jennie Garth,5,8,25.0,8.333333333333334,3,8.0,8.5,4,26.5,24.8125,-1.5,0.1875
Mel B_S5,Mel B,5,8,28.0,9.333333333333334,3,9.0,9.5,2,27.0,26.75,1.0,1.25
Jennie Garth_S5,Jennie Garth,5,9,29.0,9.666666666666666,3,9.5,10.0,3,25.0,25.27777777777778,4.0,3.7222222222222214
Marie Osmond_S5,Marie Osmond,5,9,28.0,9.333333333333334,3,9.0,9.5,4,24.5,24.38888888888889,3.5,3.6111111111111107
Helio Castroneves_S5,Helio Castroneves,5,9,30.0,10.0,3,10.0,10.0,1,28.5,26.5,1.5,3.5
Mel B_S5,Mel B,5,9,30.0,10.0,3,10.0,10.0,2,28.0,27.11111111111111,2.0,2.8888888888888893
Marie Osmond_S5,Marie Osmond,5,10,23.0,7.666666666666667,3,7.5,8.0,3,28.0,24.25,-5.0,-1.25
Mel B_S5,Mel B,5,10,28.333199999999998,9.4444,3,9.3333,9.6666,1,30.0,27.23332,-1.666800000000002,1.0998799999999989
Helio Castroneves_S5,Helio Castroneves,5,10,27.9999,9.3333,3,9.0,9.6666,2,30.0,26.649990000000003,-2.0000999999999998,1.3499099999999977
Adam Carolla_S6,Adam Carolla,6,1,15.0,5.0,3,5.0,5.0,12,,15.0,,0.0
Steve Guttenberg_S6,Steve Guttenberg,6,1,18.0,6.0,3,6.0,6.0,9,,18.0,,0.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,1,27.0,9.0,3,9.0,9.0,1,,27.0,,0.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,1,21.0,7.0,3,7.0,7.0,6,,21.0,,0.0
Penn Jillette_S6,Penn Jillette,6,1,16.0,5.333333333333333,3,5.0,6.0,10,,16.0,,0.0
Priscilla Presley_S6,Priscilla Presley,6,1,24.0,8.0,3,8.0,8.0,2,,24.0,,0.0
Monica Seles_S6,Monica Seles,6,1,15.0,5.0,3,5.0,5.0,11,,15.0,,0.0
Mario_S6,Mario,6,1,24.0,8.0,3,8.0,8.0,3,,24.0,,0.0
Jason Taylor_S6,Jason Taylor,6,1,22.0,7.333333333333333,3,7.0,8.0,4,,22.0,,0.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,1,18.0,6.0,3,6.0,6.0,8,,18.0,,0.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,1,21.0,7.0,3,7.0,7.0,7,,21.0,,0.0
Marlee Matlin_S6,Marlee Matlin,6,1,22.0,7.333333333333333,3,7.0,8.0,5,,22.0,,0.0
Monica Seles_S6,Monica Seles,6,2,15.0,5.0,3,5.0,5.0,12,15.0,15.0,0.0,0.0
Priscilla Presley_S6,Priscilla Presley,6,2,21.0,7.0,3,7.0,7.0,6,24.0,22.5,-3.0,-1.5
Jason Taylor_S6,Jason Taylor,6,2,27.0,9.0,3,9.0,9.0,1,22.0,24.5,5.0,2.5
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,2,27.0,9.0,3,9.0,9.0,2,27.0,27.0,0.0,0.0
Mario_S6,Mario,6,2,26.0,8.666666666666666,3,8.0,9.0,3,24.0,25.0,2.0,1.0
Marlee Matlin_S6,Marlee Matlin,6,2,24.0,8.0,3,8.0,8.0,5,22.0,23.0,2.0,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,2,24.0,8.0,3,8.0,8.0,4,21.0,22.5,3.0,1.5
Steve Guttenberg_S6,Steve Guttenberg,6,2,16.0,5.333333333333333,3,5.0,6.0,11,18.0,17.0,-2.0,-1.0
Penn Jillette_S6,Penn Jillette,6,2,17.0,5.666666666666667,3,5.0,6.0,10,16.0,16.5,1.0,0.5
Cristian de la Fuente_S6,Cristian de la Fuente,6,2,20.0,6.666666666666667,3,6.0,7.0,8,21.0,20.5,-1.0,-0.5
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,2,21.0,7.0,3,7.0,7.0,7,18.0,19.5,3.0,1.5
Adam Carolla_S6,Adam Carolla,6,2,19.0,6.333333333333333,3,6.0,7.0,9,15.0,17.0,4.0,2.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,3,27.0,9.0,3,9.0,9.0,1,27.0,27.0,0.0,0.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,3,24.0,8.0,3,8.0,8.0,4,24.0,23.0,0.0,1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,3,25.0,8.333333333333334,3,8.0,9.0,3,20.0,22.0,5.0,3.0
Adam Carolla_S6,Adam Carolla,6,3,21.0,7.0,3,7.0,7.0,7,19.0,18.333333333333332,2.0,2.666666666666668
Priscilla Presley_S6,Priscilla Presley,6,3,26.0,8.666666666666666,3,8.0,9.0,2,21.0,23.666666666666668,5.0,2.333333333333332
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,3,19.0,6.333333333333333,3,6.0,7.0,10,21.0,19.333333333333332,-2.0,-0.33333333333333215
Marlee Matlin_S6,Marlee Matlin,6,3,21.0,7.0,3,7.0,7.0,9,24.0,22.333333333333332,-3.0,-1.3333333333333321
Steve Guttenberg_S6,Steve Guttenberg,6,3,21.0,7.0,3,7.0,7.0,8,16.0,18.333333333333332,5.0,2.666666666666668
Jason Taylor_S6,Jason Taylor,6,3,23.0,7.666666666666667,3,7.0,8.0,5,27.0,24.0,-4.0,-1.0
Mario_S6,Mario,6,3,21.0,7.0,3,6.0,8.0,6,26.0,23.666666666666668,-5.0,-2.666666666666668
Jason Taylor_S6,Jason Taylor,6,4,29.0,9.666666666666666,3,9.0,10.0,2,23.0,25.25,6.0,3.75
Marlee Matlin_S6,Marlee Matlin,6,4,24.0,8.0,3,8.0,8.0,6,21.0,22.75,3.0,1.25
Shannon Elizabeth_S6,Shannon Elizabeth,6,4,28.0,9.333333333333334,3,9.0,10.0,3,24.0,24.25,4.0,3.75
Cristian de la Fuente_S6,Cristian de la Fuente,6,4,26.0,8.666666666666666,3,8.0,9.0,4,25.0,23.0,1.0,3.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,4,24.0,8.0,3,8.0,8.0,7,19.0,20.5,5.0,3.5
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,4,29.0,9.666666666666666,3,9.0,10.0,1,27.0,27.5,2.0,1.5
Mario_S6,Mario,6,4,24.0,8.0,3,7.0,9.0,5,21.0,23.75,3.0,0.25
Priscilla Presley_S6,Priscilla Presley,6,4,22.0,7.333333333333333,3,7.0,8.0,8,26.0,23.25,-4.0,-1.25
Adam Carolla_S6,Adam Carolla,6,4,19.0,6.333333333333333,3,6.0,7.0,9,21.0,18.5,-2.0,0.5
Jason Taylor_S6,Jason Taylor,6,5,27.0,9.0,3,9.0,9.0,3,29.0,25.6,-2.0,1.3999999999999986
Shannon Elizabeth_S6,Shannon Elizabeth,6,5,23.0,7.666666666666667,3,7.0,8.0,5,28.0,24.0,-5.0,-1.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,5,23.0,7.666666666666667,3,7.0,8.0,6,26.0,23.0,-3.0,0.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,5,24.0,8.0,3,8.0,8.0,4,24.0,21.2,0.0,2.8000000000000007
Marlee Matlin_S6,Marlee Matlin,6,5,22.0,7.333333333333333,3,7.0,8.0,7,24.0,22.6,-2.0,-0.6000000000000014
Priscilla Presley_S6,Priscilla Presley,6,5,21.0,7.0,3,7.0,7.0,8,22.0,22.8,-1.0,-1.8000000000000007
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,5,29.0,9.666666666666666,3,9.0,10.0,1,29.0,27.8,0.0,1.1999999999999993
Mario_S6,Mario,6,5,27.0,9.0,3,9.0,9.0,2,24.0,24.4,3.0,2.6000000000000014
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,6,26.0,8.666666666666666,3,8.0,9.0,4,24.0,22.0,2.0,4.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,6,30.0,10.0,3,10.0,10.0,1,29.0,28.166666666666668,1.0,1.8333333333333321
Marlee Matlin_S6,Marlee Matlin,6,6,21.0,7.0,3,7.0,7.0,7,22.0,22.333333333333332,-1.0,-1.3333333333333321
Jason Taylor_S6,Jason Taylor,6,6,24.0,8.0,3,8.0,8.0,5,27.0,25.333333333333332,-3.0,-1.3333333333333321
Shannon Elizabeth_S6,Shannon Elizabeth,6,6,24.0,8.0,3,8.0,8.0,6,23.0,24.0,1.0,0.0
Cristian de la Fuente_S6,Cristian de la Fuente,6,6,27.0,9.0,3,9.0,9.0,3,23.0,23.666666666666668,4.0,3.333333333333332
Mario_S6,Mario,6,6,28.0,9.333333333333334,3,9.0,10.0,2,27.0,25.0,1.0,3.0
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,7,27.0,9.0,3,8.0,9.5,2,30.0,28.0,-3.0,-1.0
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,7,26.0,8.666666666666666,3,8.5,9.0,3,26.0,22.571428571428573,0.0,3.428571428571427
Mario_S6,Mario,6,7,25.5,8.5,3,8.5,8.5,5,28.0,25.071428571428573,-2.5,0.42857142857142705
Shannon Elizabeth_S6,Shannon Elizabeth,6,7,25.5,8.5,3,8.5,8.5,4,24.0,24.214285714285715,1.5,1.2857142857142847
Cristian de la Fuente_S6,Cristian de la Fuente,6,7,23.0,7.666666666666667,3,7.5,8.0,6,27.0,23.571428571428573,-4.0,-0.571428571428573
Jason Taylor_S6,Jason Taylor,6,7,27.5,9.166666666666666,3,8.5,9.5,1,24.0,25.642857142857142,3.5,1.8571428571428577
Mario_S6,Mario,6,8,26.5,8.833333333333334,3,8.5,9.0,3,25.5,25.25,1.0,1.25
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,8,27.5,9.166666666666666,3,8.5,9.5,2,27.0,27.9375,0.5,-0.4375
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,8,25.0,8.333333333333334,3,8.0,8.5,5,26.0,22.875,-1.0,2.125
Cristian de la Fuente_S6,Cristian de la Fuente,6,8,28.5,9.5,3,9.0,10.0,1,23.0,24.1875,5.5,4.3125
Jason Taylor_S6,Jason Taylor,6,8,26.0,8.666666666666666,3,8.0,9.0,4,27.5,25.6875,-1.5,0.3125
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,9,26.0,8.666666666666666,3,8.5,9.0,4,25.0,23.22222222222222,1.0,2.7777777777777786
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,9,28.5,9.5,3,9.0,10.0,1,27.5,28.0,1.0,0.5
Jason Taylor_S6,Jason Taylor,6,9,27.5,9.166666666666666,3,9.0,9.5,3,26.0,25.88888888888889,1.5,1.6111111111111107
Cristian de la Fuente_S6,Cristian de la Fuente,6,9,28.0,9.333333333333334,3,9.0,9.5,2,28.5,24.61111111111111,-0.5,3.3888888888888893
Kristi Yamaguchi_S6,Kristi Yamaguchi,6,10,30.0,10.0,3,10.0,10.0,1,28.5,28.2,1.5,1.8000000000000007
Jason Taylor_S6,Jason Taylor,6,10,28.5,9.5,3,9.5,9.5,2,27.5,26.15,1.0,2.3500000000000014
Cristian de la Fuente_S6,Cristian de la Fuente,6,10,26.0,8.666666666666666,3,8.0,9.0,3,28.0,24.75,-2.0,1.25
Susan Lucci_S7,Susan Lucci,7,1,18.5,6.166666666666667,3,6.0,6.5,8,,18.5,,0.0
Rocco DiSpirito_S7,Rocco DiSpirito,7,1,17.5,5.833333333333333,3,5.5,6.0,11,,17.5,,0.0
Cloris Leachman_S7,Cloris Leachman,7,1,16.0,5.333333333333333,3,5.0,6.0,12,,16.0,,0.0
Jeffrey Ross_S7,Jeffrey Ross,7,1,12.0,4.0,3,4.0,4.0,13,,12.0,,0.0
Warren Sapp_S7,Warren Sapp,7,1,21.5,7.166666666666667,3,7.0,7.5,3,,21.5,,0.0
Lance Bass_S7,Lance Bass,7,1,21.5,7.166666666666667,3,6.0,8.0,4,,21.5,,0.0
Brooke Burke_S7,Brooke Burke,7,1,24.5,8.166666666666666,3,8.0,8.5,1,,24.5,,0.0
Kim Kardashian_S7,Kim Kardashian,7,1,18.5,6.166666666666667,3,6.0,6.5,10,,18.5,,0.0
Toni Braxton_S7,Toni Braxton,7,1,22.5,7.5,3,7.0,8.0,2,,22.5,,0.0
Cody Linley_S7,Cody Linley,7,1,20.5,6.833333333333333,3,6.5,7.0,6,,20.5,,0.0
Ted McGinley_S7,Ted McGinley,7,1,18.5,6.166666666666667,3,6.0,6.5,9,,18.5,,0.0
Misty May-Treanor_S7,Misty May-Treanor,7,1,21.0,7.0,3,6.5,7.5,5,,21.0,,0.0
Maurice Greene_S7,Maurice Greene,7,1,19.5,6.5,3,6.5,6.5,7,,19.5,,0.0
Lance Bass_S7,Lance Bass,7,2,20.0,6.666666666666667,3,6.0,7.0,7,21.5,20.75,-1.5,-0.75
Misty May-Treanor_S7,Misty May-Treanor,7,2,21.0,7.0,3,7.0,7.0,6,21.0,21.0,0.0,0.0
Rocco DiSpirito_S7,Rocco DiSpirito,7,2,16.0,5.333333333333333,3,5.0,6.0,10,17.5,16.75,-1.5,-0.75
Cloris Leachman_S7,Cloris Leachman,7,2,15.0,5.0,3,5.0,5.0,11,16.0,15.5,-1.0,-0.5
Cody Linley_S7,Cody Linley,7,2,21.0,7.0,3,7.0,7.0,5,20.5,20.75,0.5,0.25
Maurice Greene_S7,Maurice Greene,7,2,19.0,6.333333333333333,3,6.0,7.0,8,19.5,19.25,-0.5,-0.25
Brooke Burke_S7,Brooke Burke,7,2,24.0,8.0,3,8.0,8.0,1,24.5,24.25,-0.5,-0.25
Kim Kardashian_S7,Kim Kardashian,7,2,17.0,5.666666666666667,3,5.0,6.0,9,18.5,17.75,-1.5,-0.75
Toni Braxton_S7,Toni Braxton,7,2,23.0,7.666666666666667,3,7.0,8.0,3,22.5,22.75,0.5,0.25
Warren Sapp_S7,Warren Sapp,7,2,24.0,8.0,3,8.0,8.0,2,21.5,22.75,2.5,1.25
Susan Lucci_S7,Susan Lucci,7,2,21.0,7.0,3,7.0,7.0,4,18.5,19.75,2.5,1.25
Susan Lucci_S7,Susan Lucci,7,3,21.0,7.0,3,7.0,7.0,7,21.0,20.166666666666668,0.0,0.8333333333333321
Maurice Greene_S7,Maurice Greene,7,3,24.0,8.0,3,8.0,8.0,3,19.0,20.833333333333332,5.0,3.166666666666668
Toni Braxton_S7,Toni Braxton,7,3,22.0,7.333333333333333,3,7.0,8.0,5,23.0,22.5,-1.0,-0.5
Rocco DiSpirito_S7,Rocco DiSpirito,7,3,20.0,6.666666666666667,3,6.0,7.0,8,16.0,17.833333333333332,4.0,2.166666666666668
Brooke Burke_S7,Brooke Burke,7,3,28.0,9.333333333333334,3,9.0,10.0,1,24.0,25.5,4.0,2.5
Cloris Leachman_S7,Cloris Leachman,7,3,16.0,5.333333333333333,3,5.0,6.0,9,15.0,15.666666666666666,1.0,0.3333333333333339
Cody Linley_S7,Cody Linley,7,3,21.0,7.0,3,7.0,7.0,6,21.0,20.833333333333332,0.0,0.16666666666666785
Warren Sapp_S7,Warren Sapp,7,3,25.0,8.333333333333334,3,8.0,9.0,2,24.0,23.5,1.0,1.5
Lance Bass_S7,Lance Bass,7,3,22.0,7.333333333333333,3,7.0,8.0,4,20.0,21.166666666666668,2.0,0.8333333333333321
Susan Lucci_S7,Susan Lucci,7,4,24.0,8.0,3,8.0,8.0,3,21.0,21.125,3.0,2.875
Warren Sapp_S7,Warren Sapp,7,4,22.0,7.333333333333333,3,7.0,8.0,6,25.0,23.125,-3.0,-1.125
Maurice Greene_S7,Maurice Greene,7,4,20.0,6.666666666666667,3,6.0,7.0,8,24.0,20.625,-4.0,-0.625
Brooke Burke_S7,Brooke Burke,7,4,26.0,8.666666666666666,3,8.0,9.0,2,28.0,25.625,-2.0,0.375
Cody Linley_S7,Cody Linley,7,4,23.0,7.666666666666667,3,7.0,8.0,4,21.0,21.375,2.0,1.625
Rocco DiSpirito_S7,Rocco DiSpirito,7,4,18.0,6.0,3,6.0,6.0,9,20.0,17.875,-2.0,0.125
Cloris Leachman_S7,Cloris Leachman,7,4,22.0,7.333333333333333,3,7.0,8.0,5,16.0,17.25,6.0,4.75
Toni Braxton_S7,Toni Braxton,7,4,22.0,7.333333333333333,3,7.0,8.0,7,22.0,22.375,0.0,-0.375
Lance Bass_S7,Lance Bass,7,4,26.0,8.666666666666666,3,8.0,9.0,1,22.0,22.375,4.0,3.625
Warren Sapp_S7,Warren Sapp,7,5,25.0,8.333333333333334,3,8.0,9.0,4,22.0,23.5,3.0,1.5
Lance Bass_S7,Lance Bass,7,5,21.0,7.0,3,7.0,7.0,7,26.0,22.1,-5.0,-1.1000000000000014
Brooke Burke_S7,Brooke Burke,7,5,29.0,9.666666666666666,3,9.0,10.0,1,26.0,26.3,3.0,2.6999999999999993
Cloris Leachman_S7,Cloris Leachman,7,5,21.0,7.0,3,7.0,7.0,8,22.0,18.0,-1.0,3.0
Maurice Greene_S7,Maurice Greene,7,5,27.0,9.0,3,9.0,9.0,3,20.0,21.9,7.0,5.100000000000001
Toni Braxton_S7,Toni Braxton,7,5,22.0,7.333333333333333,3,7.0,8.0,6,22.0,22.3,0.0,-0.3000000000000007
Cody Linley_S7,Cody Linley,7,5,28.0,9.333333333333334,3,9.0,10.0,2,23.0,22.7,5.0,5.300000000000001
Susan Lucci_S7,Susan Lucci,7,5,22.0,7.333333333333333,3,7.0,8.0,5,24.0,21.3,-2.0,0.6999999999999993
Lance Bass_S7,Lance Bass,7,6,27.0,9.0,3,9.0,9.0,1,21.0,22.916666666666668,6.0,4.083333333333332
Brooke Burke_S7,Brooke Burke,7,6,26.0,8.666666666666666,3,8.0,10.0,2,29.0,26.25,-3.0,-0.25
Cody Linley_S7,Cody Linley,7,6,23.0,7.666666666666667,3,7.0,8.0,4,28.0,22.75,-5.0,0.25
Susan Lucci_S7,Susan Lucci,7,6,23.0,7.666666666666667,3,7.0,8.0,5,22.0,21.583333333333332,1.0,1.4166666666666679
Warren Sapp_S7,Warren Sapp,7,6,25.0,8.333333333333334,3,8.0,9.0,3,25.0,23.75,0.0,1.25
Cloris Leachman_S7,Cloris Leachman,7,6,15.0,5.0,3,5.0,5.0,7,21.0,17.5,-6.0,-2.5
Maurice Greene_S7,Maurice Greene,7,6,21.0,7.0,3,7.0,7.0,6,27.0,21.75,-6.0,-0.75
Brooke Burke_S7,Brooke Burke,7,7,30.0,10.0,3,10.0,10.0,1,26.0,26.785714285714285,4.0,3.2142857142857153
Cody Linley_S7,Cody Linley,7,7,22.0,7.333333333333333,3,7.0,8.0,5,23.0,22.642857142857142,-1.0,-0.6428571428571423
Susan Lucci_S7,Susan Lucci,7,7,24.0,8.0,3,8.0,8.0,4,23.0,21.928571428571427,1.0,2.071428571428573
Warren Sapp_S7,Warren Sapp,7,7,21.0,7.0,3,7.0,7.0,6,25.0,23.357142857142858,-4.0,-2.3571428571428577
