season,week,contestant_id,judges_score
24,7,Normani_S24,42.0
24,7,Rashad Jennings_S24,39.0
24,7,Simone Biles_S24,39.0
24,8,Bonner Bolton_S24,29.0
24,8,Charo_S24,0.0
24,8,Chris Kattan_S24,0.0
24,8,David Ross_S24,32.5
24,8,Erika Jayne_S24,0.0
24,8,Heather Morris_S24,0.0
24,8,Mr. T_S24,0.0
24,8,Nancy Kerrigan_S24,0.0
24,8,Nick Viall_S24,0.0
24,8,Normani_S24,39.5
24,8,Rashad Jennings_S24,37.5
24,8,Simone Biles_S24,36.0
24,9,Bonner Bolton_S24,0.0
24,9,Charo_S24,0.0
24,9,Chris Kattan_S24,0.0
24,9,David Ross_S24,35.0
24,9,Erika Jayne_S24,0.0
24,9,Heather Morris_S24,0.0
24,9,Mr. T_S24,0.0
24,9,Nancy Kerrigan_S24,0.0
24,9,Nick Viall_S24,0.0
24,9,Normani_S24,38.0
24,9,Rashad Jennings_S24,38.5
24,9,Simone Biles_S24,40.0
24,10,Bonner Bolton_S24,0.0
24,10,Charo_S24,0.0
24,10,Chris Kattan_S24,0.0
24,10,David Ross_S24,36.3333
24,10,Erika Jayne_S24,0.0
24,10,Heather Morris_S24,0.0
24,10,Mr. T_S24,0.0
24,10,Nancy Kerrigan_S24,0.0
24,10,Nick Viall_S24,0.0
24,10,Normani_S24,39.333200000000005
24,10,Rashad Jennings_S24,39.6666
24,10,Simone Biles_S24,0.0
25,1,Barbara Corcoran_S25,14.0
25,1,Debbie Gibson_S25,17.0
25,1,Derek Fisher_S25,18.0
25,1,Drew Scott_S25,16.0
25,1,Frankie Muniz_S25,19.0
25,1,Jordan Fisher_S25,22.0
25,1,Lindsey Stirling_S25,22.0
25,1,Nick Lachey_S25,18.0
25,1,Nikki Bella_S25,20.0
25,1,Sasha Pieterse_S25,18.0
25,1,Terrell Owens_S25,15.0
25,1,Vanessa Lachey_S25,21.0
25,1,Victoria Arlen_S25,19.0
25,2,Barbara Corcoran_S25,17.0
25,2,Debbie Gibson_S25,20.5
25,2,Derek Fisher_S25,19.0
25,2,Drew Scott_S25,20.5
25,2,Frankie Muniz_S25,24.0
25,2,Jordan Fisher_S25,24.0
25,2,Lindsey Stirling_S25,22.5
25,2,Nick Lachey_S25,19.0
25,2,Nikki Bella_S25,19.5
25,2,Sasha Pieterse_S25,22.5
25,2,Terrell Owens_S25,19.5
25,2,Vanessa Lachey_S25,23.5
25,2,Victoria Arlen_S25,22.0
25,3,Barbara Corcoran_S25,0.0
25,3,Debbie Gibson_S25,0.0
25,3,Derek Fisher_S25,21.0
25,3,Drew Scott_S25,23.0
25,3,Frankie Muniz_S25,21.0
25,3,Jordan Fisher_S25,25.0
25,3,Lindsey Stirling_S25,27.0
25,3,Nick Lachey_S25,21.0
25,3,Nikki Bella_S25,21.0
25,3,Sasha Pieterse_S25,19.0
25,3,Terrell Owens_S25,21.0
25,3,Vanessa Lachey_S25,23.0
25,3,Victoria Arlen_S25,22.0
25,4,Barbara Corcoran_S25,0.0
25,4,Debbie Gibson_S25,0.0
25,4,Derek Fisher_S25,23.0
25,4,Drew Scott_S25,24.0
25,4,Frankie Muniz_S25,24.0
25,4,Jordan Fisher_S25,29.0
25,4,Lindsey Stirling_S25,26.0
25,4,Nick Lachey_S25,22.0
25,4,Nikki Bella_S25,24.0
25,4,Sasha Pieterse_S25,24.0
25,4,Terrell Owens_S25,24.0
25,4,Vanessa Lachey_S25,24.0
25,4,Victoria Arlen_S25,27.0
25,5,Barbara Corcoran_S25,0.0
25,5,Debbie Gibson_S25,0.0
25,5,Derek Fisher_S25,0.0
25,5,Drew Scott_S25,25.0
25,5,Frankie Muniz_S25,29.0
25,5,Jordan Fisher_S25,30.0
25,5,Lindsey Stirling_S25,28.0
25,5,Nick Lachey_S25,22.0
25,5,Nikki Bella_S25,27.0
25,5,Sasha Pieterse_S25,24.0
25,5,Terrell Owens_S25,25.0
25,5,Vanessa Lachey_S25,24.0
25,5,Victoria Arlen_S25,27.0
25,6,Barbara Corcoran_S25,0.0
25,6,Debbie Gibson_S25,0.0
25,6,Derek Fisher_S25,0.0
25,6,Drew Scott_S25,30.0
25,6,Frankie Muniz_S25,31.0
25,6,Jordan Fisher_S25,39.0
25,6,Lindsey Stirling_S25,40.0
25,6,Nick Lachey_S25,26.0
25,6,Nikki Bella_S25,36.0
25,6,Sasha Pieterse_S25,0.0
25,6,Terrell Owens_S25,37.0
25,6,Vanessa Lachey_S25,36.0
25,6,Victoria Arlen_S25,31.0
25,7,Barbara Corcoran_S25,0.0
25,7,Debbie Gibson_S25,0.0
25,7,Derek Fisher_S25,0.0
25,7,Drew Scott_S25,28.5
25,7,Frankie Muniz_S25,30.0
25,7,Jordan Fisher_S25,27.0
25,7,Lindsey Stirling_S25,25.5
25,7,Nick Lachey_S25,0.0
25,7,Nikki Bella_S25,24.0
25,7,Sasha Pieterse_S25,0.0
25,7,Terrell Owens_S25,24.5
25,7,Vanessa Lachey_S25,27.0
25,7,Victoria Arlen_S25,28.5
25,8,Barbara Corcoran_S25,0.0
25,8,Debbie Gibson_S25,0.0
25,8,Derek Fisher_S25,0.0
25,8,Drew Scott_S25,23.5
25,8,Frankie Muniz_S25,26.5
25,8,Jordan Fisher_S25,30.0
25,8,Lindsey Stirling_S25,27.0
25,8,Nick Lachey_S25,0.0
25,8,Nikki Bella_S25,0.0
25,8,Sasha Pieterse_S25,0.0
25,8,Terrell Owens_S25,25.5
25,8,Vanessa Lachey_S25,0.0
25,8,Victoria Arlen_S25,24.0
25,9,Barbara Corcoran_S25,0.0
25,9,Debbie Gibson_S25,0.0
25,9,Derek Fisher_S25,0.0
25,9,Drew Scott_S25,24.0
25,9,Frankie Muniz_S25,25.5
25,9,Jordan Fisher_S25,29.0
25,9,Lindsey Stirling_S25,28.5
25,9,Nick Lachey_S25,0.0
25,9,Nikki Bella_S25,0.0
25,9,Sasha Pieterse_S25,0.0
25,9,Terrell Owens_S25,0.0
25,9,Vanessa Lachey_S25,0.0
25,9,Victoria Arlen_S25,28.0
25,10,Barbara Corcoran_S25,0.0
25,10,Debbie Gibson_S25,0.0
25,10,Derek Fisher_S25,0.0
25,10,Drew Scott_S25,37.5
25,10,Frankie Muniz_S25,38.8887
25,10,Jordan Fisher_S25,40.0
25,10,Lindsey Stirling_S25,40.0
25,10,Nick Lachey_S25,0.0
25,10,Nikki Bella_S25,0.0
25,10,Sasha Pieterse_S25,0.0
25,10,Terrell Owens_S25,0.0
25,10,Vanessa Lachey_S25,0.0
25,10,Victoria Arlen_S25,0.0
26,1,Adam Rippon_S26,24.0
26,1,Arike Ogunbowale_S26,20.0
26,1,Chris Mazdzer_S26,21.0
26,1,Jamie Anderson_S26,19.0
26,1,Jennie Finch Daigle_S26,21.0
26,1,Johnny Damon_S26,18.0
26,1,Josh Norman_S26,24.0
26,1,Kareem Abdul-Jabbar_S26,17.0
26,1,Mirai Nagasu_S26,23.0
26,1,Tonya Harding_S26,23.0
26,2,Adam Rippon_S26,37.0
26,2,Arike Ogunbowale_S26,35.0
26,2,Chris Mazdzer_S26,33.0
26,2,Jamie Anderson_S26,0.0
26,2,Jennie Finch Daigle_S26,31.5
26,2,Johnny Damon_S26,0.0
26,2,Josh Norman_S26,31.5
26,2,Kareem Abdul-Jabbar_S26,29.5
26,2,Mirai Nagasu_S26,37.0
26,2,Tonya Harding_S26,33.0
26,3,Adam Rippon_S26,41.0
26,3,Arike Ogunbowale_S26,0.0
26,3,Chris Mazdzer_S26,33.0
26,3,Jamie Anderson_S26,0.0
26,3,Jennie Finch Daigle_S26,29.0
26,3,Johnny Damon_S26,0.0
26,3,Josh Norman_S26,38.0
26,3,Kareem Abdul-Jabbar_S26,0.0
26,3,Mirai Nagasu_S26,35.0
26,3,Tonya Harding_S26,35.0
26,4,Adam Rippon_S26,29.0
26,4,Arike Ogunbowale_S26,0.0
26,4,Chris Mazdzer_S26,0.0
26,4,Jamie Anderson_S26,0.0
26,4,Jennie Finch Daigle_S26,0.0
26,4,Johnny Damon_S26,0.0
26,4,Josh Norman_S26,28.5
26,4,Kareem Abdul-Jabbar_S26,0.0
26,4,Mirai Nagasu_S26,0.0
26,4,Tonya Harding_S26,28.0
27,1,Alexis Ren_S27,22.0
27,1,Bobby Bones_S27,20.0
27,1,Danelle Umstead_S27,18.0
27,1,DeMarcus Ware_S27,23.0
27,1,Evanna Lynch_S27,18.0
27,1,Joe Amabile_S27,14.0
27,1,John Schneider_S27,18.0
27,1,Juan Pablo Di Pace_S27,22.0
27,1,Mary Lou Retton_S27,20.0
27,1,Milo Manheim_S27,20.0
27,1,Nancy McKeon_S27,19.5
27,1,Nikki Glaser_S27,17.5
27,1,Tinashe_S27,23.0
27,2,Alexis Ren_S27,24.5
27,2,Bobby Bones_S27,19.5
27,2,Danelle Umstead_S27,18.5
27,2,DeMarcus Ware_S27,23.5
27,2,Evanna Lynch_S27,24.0
27,2,Joe Amabile_S27,17.5
27,2,John Schneider_S27,21.5
27,2,Juan Pablo Di Pace_S27,26.0
27,2,Mary Lou Retton_S27,23.0
27,2,Milo Manheim_S27,26.0
27,2,Nancy McKeon_S27,20.5
27,2,Nikki Glaser_S27,0.0
27,2,Tinashe_S27,26.0
27,3,Alexis Ren_S27,26.0
27,3,Bobby Bones_S27,23.0
27,3,Danelle Umstead_S27,0.0
27,3,DeMarcus Ware_S27,26.0
27,3,Evanna Lynch_S27,27.0
27,3,Joe Amabile_S27,18.0
27,3,John Schneider_S27,21.0
27,3,Juan Pablo Di Pace_S27,30.0
27,3,Mary Lou Retton_S27,24.0
27,3,Milo Manheim_S27,27.0
27,3,Nancy McKeon_S27,22.0
27,3,Nikki Glaser_S27,0.0
27,3,Tinashe_S27,27.0
27,4,Alexis Ren_S27,25.0
27,4,Bobby Bones_S27,20.0
27,4,Danelle Umstead_S27,0.0
27,4,DeMarcus Ware_S27,22.0
27,4,Evanna Lynch_S27,24.0
27,4,Joe Amabile_S27,15.0
27,4,John Schneider_S27,21.0
27,4,Juan Pablo Di Pace_S27,24.0
27,4,Mary Lou Retton_S27,26.0
27,4,Milo Manheim_S27,29.0
27,4,Nancy McKeon_S27,0.0
27,4,Nikki Glaser_S27,0.0
27,4,Tinashe_S27,26.0
27,5,Alexis Ren_S27,29.0
27,5,Bobby Bones_S27,21.0
27,5,Danelle Umstead_S27,0.0
27,5,DeMarcus Ware_S27,26.0
27,5,Evanna Lynch_S27,24.0
27,5,Joe Amabile_S27,17.0
27,5,John Schneider_S27,24.0
27,5,Juan Pablo Di Pace_S27,29.0
27,5,Mary Lou Retton_S27,25.0
27,5,Milo Manheim_S27,27.0
27,5,Nancy McKeon_S27,0.0
27,5,Nikki Glaser_S27,0.0
27,5,Tinashe_S27,0.0
27,6,Alexis Ren_S27,27.0
27,6,Bobby Bones_S27,22.0
27,6,Danelle Umstead_S27,0.0
27,6,DeMarcus Ware_S27,26.0
27,6,Evanna Lynch_S27,29.0
27,6,Joe Amabile_S27,22.0
27,6,John Schneider_S27,19.0
27,6,Juan Pablo Di Pace_S27,30.0
27,6,Mary Lou Retton_S27,24.0
27,6,Milo Manheim_S27,30.0
27,6,Nancy McKeon_S27,0.0
27,6,Nikki Glaser_S27,0.0
27,6,Tinashe_S27,0.0
27,7,Alexis Ren_S27,27.5
27,7,Bobby Bones_S27,26.5
27,7,Danelle Umstead_S27,0.0
27,7,DeMarcus Ware_S27,26.5
27,7,Evanna Lynch_S27,29.5
27,7,Joe Amabile_S27,23.5
27,7,John Schneider_S27,27.0
27,7,Juan Pablo Di Pace_S27,28.0
27,7,Mary Lou Retton_S27,0.0
27,7,Milo Manheim_S27,29.0
27,7,Nancy McKeon_S27,0.0
27,7,Nikki Glaser_S27,0.0
27,7,Tinashe_S27,0.0
27,8,Alexis Ren_S27,29.0
27,8,Bobby Bones_S27,22.5
27,8,Danelle Umstead_S27,0.0
27,8,DeMarcus Ware_S27,0.0
27,8,Evanna Lynch_S27,29.0
27,8,Joe Amabile_S27,23.0
27,8,John Schneider_S27,0.0
27,8,Juan Pablo Di Pace_S27,30.0
27,8,Mary Lou Retton_S27,0.0
27,8,Milo Manheim_S27,27.5
27,8,Nancy McKeon_S27,0.0
27,8,Nikki Glaser_S27,0.0
27,8,Tinashe_S27,0.0
27,9,Alexis Ren_S27,28.5
27,9,Bobby Bones_S27,27.0
27,9,Danelle Umstead_S27,0.0
27,9,DeMarcus Ware_S27,0.0
27,9,Evanna Lynch_S27,30.0
27,9,Joe Amabile_S27,0.0
27,9,John Schneider_S27,0.0
27,9,Juan Pablo Di Pace_S27,0.0
27,9,Mary Lou Retton_S27,0.0
27,9,Milo Manheim_S27,30.0
27,9,Nancy McKeon_S27,0.0
27,9,Nikki Glaser_S27,0.0
27,9,Tinashe_S27,0.0
28,1,Ally Brooke_S28,16.0
28,1,Hannah Brown_S28,20.0
28,1,James Van Der Beek_S28,21.0
28,1,Karamo Brown_S28,17.0
28,1,Kate Flannery_S28,15.0
28,1,Kel Mitchell_S28,16.0
28,1,Lamar Odom_S28,11.0
28,1,Lauren Alaina_S28,19.0
28,1,Mary Wilson_S28,17.0
28,1,Ray Lewis_S28,15.0
28,1,Sailor Brinkley-Cook_S28,18.0
28,1,Sean Spicer_S28,12.0
28,2,Ally Brooke_S28,20.0
28,2,Hannah Brown_S28,24.0
28,2,James Van Der Beek_S28,20.0
28,2,Karamo Brown_S28,19.0
28,2,Kate Flannery_S28,21.0
28,2,Kel Mitchell_S28,20.0
28,2,Lamar Odom_S28,12.0
28,2,Lauren Alaina_S28,19.0
28,2,Mary Wilson_S28,15.0
28,2,Ray Lewis_S28,15.0
28,2,Sailor Brinkley-Cook_S28,18.0
28,2,Sean Spicer_S28,16.0
28,3,Ally Brooke_S28,24.0
28,3,Hannah Brown_S28,21.0
28,3,James Van Der Beek_S28,23.0
28,3,Karamo Brown_S28,16.0
28,3,Kate Flannery_S28,24.0
28,3,Kel Mitchell_S28,20.0
28,3,Lamar Odom_S28,12.0
28,3,Lauren Alaina_S28,20.0
28,3,Mary Wilson_S28,0.0
28,3,Ray Lewis_S28,0.0
28,3,Sailor Brinkley-Cook_S28,23.0
28,3,Sean Spicer_S28,15.0
28,4,Ally Brooke_S28,32.0
28,4,Hannah Brown_S28,32.0
28,4,James Van Der Beek_S28,28.0
28,4,Karamo Brown_S28,28.0
28,4,Kate Flannery_S28,26.0
28,4,Kel Mitchell_S28,32.0
28,4,Lamar Odom_S28,20.0
28,4,Lauren Alaina_S28,32.0
28,4,Mary Wilson_S28,0.0
28,4,Ray Lewis_S28,0.0
28,4,Sailor Brinkley-Cook_S28,31.0
28,4,Sean Spicer_S28,21.0
28,5,Ally Brooke_S28,27.0
28,5,Hannah Brown_S28,25.0
28,5,James Van Der Beek_S28,26.0
28,5,Karamo Brown_S28,21.0
28,5,Kate Flannery_S28,24.0
28,5,Kel Mitchell_S28,26.0
28,5,Lamar Odom_S28,0.0
28,5,Lauren Alaina_S28,23.0
28,5,Mary Wilson_S28,0.0
28,5,Ray Lewis_S28,0.0
28,5,Sailor Brinkley-Cook_S28,24.0
28,5,Sean Spicer_S28,19.0
28,6,Ally Brooke_S28,25.0
28,6,Hannah Brown_S28,24.0
28,6,James Van Der Beek_S28,27.0
28,6,Karamo Brown_S28,25.0
28,6,Kate Flannery_S28,27.0
28,6,Kel Mitchell_S28,26.0
28,6,Lamar Odom_S28,0.0
28,6,Lauren Alaina_S28,26.0
28,6,Mary Wilson_S28,0.0
28,6,Ray Lewis_S28,0.0
28,6,Sailor Brinkley-Cook_S28,27.0
28,6,Sean Spicer_S28,21.0
28,7,Ally Brooke_S28,27.0
28,7,Hannah Brown_S28,26.0
28,7,James Van Der Beek_S28,27.0
28,7,Karamo Brown_S28,24.5
28,7,Kate Flannery_S28,24.0
28,7,Kel Mitchell_S28,25.5
28,7,Lamar Odom_S28,0.0
28,7,Lauren Alaina_S28,27.0
28,7,Mary Wilson_S28,0.0
28,7,Ray Lewis_S28,0.0
28,7,Sailor Brinkley-Cook_S28,0.0
28,7,Sean Spicer_S28,21.0
28,8,Ally Brooke_S28,30.0
28,8,Hannah Brown_S28,30.9998
28,8,James Van Der Beek_S28,31.9998
28,8,Karamo Brown_S28,0.0
28,8,Kate Flannery_S28,25.9998
28,8,Kel Mitchell_S28,29.9998
28,8,Lamar Odom_S28,0.0
28,8,Lauren Alaina_S28,24.0
28,8,Mary Wilson_S28,0.0
28,8,Ray Lewis_S28,0.0
28,8,Sailor Brinkley-Cook_S28,0.0
28,8,Sean Spicer_S28,20.0
28,9,Ally Brooke_S28,40.0
28,9,Hannah Brown_S28,35.5
28,9,James Van Der Beek_S28,36.0
28,9,Karamo Brown_S28,0.0
28,9,Kate Flannery_S28,0.0
28,9,Kel Mitchell_S28,37.0
28,9,Lamar Odom_S28,0.0
28,9,Lauren Alaina_S28,35.0
28,9,Mary Wilson_S28,0.0
28,9,Ray Lewis_S28,0.0
28,9,Sailor Brinkley-Cook_S28,0.0
28,9,Sean Spicer_S28,25.0
28,10,Ally Brooke_S28,29.5
28,10,Hannah Brown_S28,27.0
28,10,James Van Der Beek_S28,25.5
28,10,Karamo Brown_S28,0.0
28,10,Kate Flannery_S28,0.0
28,10,Kel Mitchell_S28,28.5
28,10,Lamar Odom_S28,0.0
28,10,Lauren Alaina_S28,27.0
28,10,Mary Wilson_S28,0.0
28,10,Ray Lewis_S28,0.0
28,10,Sailor Brinkley-Cook_S28,0.0
28,10,Sean Spicer_S28,0.0
28,11,Ally Brooke_S28,30.0
28,11,Hannah Brown_S28,29.0
28,11,James Van Der Beek_S28,0.0
28,11,Karamo Brown_S28,0.0
28,11,Kate Flannery_S28,0.0
28,11,Kel Mitchell_S28,29.5
28,11,Lamar Odom_S28,0.0
28,11,Lauren Alaina_S28,28.5
28,11,Mary Wilson_S28,0.0
28,11,Ray Lewis_S28,0.0
28,11,Sailor Brinkley-Cook_S28,0.0
28,11,Sean Spicer_S28,0.0
29,1,AJ McLean_S29,18.0
29,1,Anne Heche_S29,18.0
29,1,Carole Baskin_S29,11.0
29,1,Charles Oakley_S29,12.0
29,1,Chrishell Stause_S29,13.0
29,1,Jeannie Mai_S29,18.0
29,1,Jesse Metcalfe_S29,18.0
29,1,Johnny Weir_S29,18.0
29,1,Justina Machado_S29,21.0
29,1,Kaitlyn Bristowe_S29,20.0
29,1,Monica Aldama_S29,19.0
29,1,Nelly_S29,16.0
29,1,Nev Schulman_S29,20.0
29,1,Skai Jackson_S29,21.0
29,1,Veron Davis_S29,17.0
29,2,AJ McLean_S29,19.0
29,2,Anne Heche_S29,18.0
29,2,Carole Baskin_S29,16.0
29,2,Charles Oakley_S29,15.0
29,2,Chrishell Stause_S29,18.0
29,2,Jeannie Mai_S29,18.0
29,2,Jesse Metcalfe_S29,20.0
29,2,Johnny Weir_S29,18.0
29,2,Justina Machado_S29,21.0
29,2,Kaitlyn Bristowe_S29,22.0
29,2,Monica Aldama_S29,16.0
29,2,Nelly_S29,18.0
29,2,Nev Schulman_S29,21.0
29,2,Skai Jackson_S29,15.0
29,2,Veron Davis_S29,18.0
29,3,AJ McLean_S29,21.0
29,3,Anne Heche_S29,15.0
29,3,Carole Baskin_S29,12.0
29,3,Charles Oakley_S29,0.0
29,3,Chrishell Stause_S29,22.0
29,3,Jeannie Mai_S29,22.0
29,3,Jesse Metcalfe_S29,20.0
29,3,Johnny Weir_S29,24.0
29,3,Justina Machado_S29,19.0
29,3,Kaitlyn Bristowe_S29,23.0
29,3,Monica Aldama_S29,21.0
29,3,Nelly_S29,18.0
29,3,Nev Schulman_S29,24.0
29,3,Skai Jackson_S29,18.0
29,3,Veron Davis_S29,22.0
29,4,AJ McLean_S29,24.0
29,4,Anne Heche_S29,21.0
29,4,Carole Baskin_S29,0.0
29,4,Charles Oakley_S29,0.0
29,4,Chrishell Stause_S29,22.0
29,4,Jeannie Mai_S29,21.0
29,4,Jesse Metcalfe_S29,21.0
29,4,Johnny Weir_S29,24.0
29,4,Justina Machado_S29,24.0
29,4,Kaitlyn Bristowe_S29,25.0
29,4,Monica Aldama_S29,24.0
29,4,Nelly_S29,21.0
29,4,Nev Schulman_S29,24.0
29,4,Skai Jackson_S29,28.0
29,4,Veron Davis_S29,22.0
29,5,AJ McLean_S29,24.0
29,5,Anne Heche_S29,0.0
29,5,Carole Baskin_S29,0.0
29,5,Charles Oakley_S29,0.0
29,5,Chrishell Stause_S29,19.0
29,5,Jeannie Mai_S29,24.0
29,5,Jesse Metcalfe_S29,19.0
29,5,Johnny Weir_S29,29.0
29,5,Justina Machado_S29,24.0
29,5,Kaitlyn Bristowe_S29,27.0
29,5,Monica Aldama_S29,26.0
29,5,Nelly_S29,24.0
29,5,Nev Schulman_S29,26.0
29,5,Skai Jackson_S29,24.0
29,5,Veron Davis_S29,21.0
29,6,AJ McLean_S29,27.0
29,6,Anne Heche_S29,0.0
29,6,Carole Baskin_S29,0.0
29,6,Charles Oakley_S29,0.0
29,6,Chrishell Stause_S29,24.0
29,6,Jeannie Mai_S29,25.0
29,6,Jesse Metcalfe_S29,0.0
29,6,Johnny Weir_S29,22.0
29,6,Justina Machado_S29,27.0
29,6,Kaitlyn Bristowe_S29,27.0
29,6,Monica Aldama_S29,27.0
29,6,Nelly_S29,24.0
29,6,Nev Schulman_S29,26.0
29,6,Skai Jackson_S29,18.0
29,6,Veron Davis_S29,21.0
29,7,AJ McLean_S29,26.0
29,7,Anne Heche_S29,0.0
29,7,Carole Baskin_S29,0.0
29,7,Charles Oakley_S29,0.0
29,7,Chrishell Stause_S29,26.0
29,7,Jeannie Mai_S29,25.0
29,7,Jesse Metcalfe_S29,0.0
29,7,Johnny Weir_S29,27.0
29,7,Justina Machado_S29,26.0
29,7,Kaitlyn Bristowe_S29,24.0
29,7,Monica Aldama_S29,22.0
29,7,Nelly_S29,27.0
29,7,Nev Schulman_S29,30.0
29,7,Skai Jackson_S29,27.0
29,7,Veron Davis_S29,0.0
29,8,AJ McLean_S29,27.0
29,8,Anne Heche_S29,0.0
29,8,Carole Baskin_S29,0.0
29,8,Charles Oakley_S29,0.0
29,8,Chrishell Stause_S29,27.0
29,8,Jeannie Mai_S29,0.0
29,8,Jesse Metcalfe_S29,0.0
29,8,Johnny Weir_S29,30.0
29,8,Justina Machado_S29,28.9998
29,8,Kaitlyn Bristowe_S29,28.0
29,8,Monica Aldama_S29,0.0
29,8,Nelly_S29,24.0
29,8,Nev Schulman_S29,30.0
29,8,Skai Jackson_S29,26.9998
29,8,Veron Davis_S29,0.0
29,9,AJ McLean_S29,24.9998
29,9,Anne Heche_S29,0.0
29,9,Carole Baskin_S29,0.0
29,9,Charles Oakley_S29,0.0
29,9,Chrishell Stause_S29,0.0
29,9,Jeannie Mai_S29,0.0
29,9,Jesse Metcalfe_S29,0.0
29,9,Johnny Weir_S29,30.0
29,9,Justina Machado_S29,25.9998
29,9,Kaitlyn Bristowe_S29,30.0
29,9,Monica Aldama_S29,0.0
29,9,Nelly_S29,24.0
29,9,Nev Schulman_S29,28.9998
29,9,Skai Jackson_S29,28.9998
29,9,Veron Davis_S29,0.0
29,10,AJ McLean_S29,0.0
29,10,Anne Heche_S29,0.0
29,10,Carole Baskin_S29,0.0
29,10,Charles Oakley_S29,0.0
29,10,Chrishell Stause_S29,0.0
29,10,Jeannie Mai_S29,0.0
29,10,Jesse Metcalfe_S29,0.0
29,10,Johnny Weir_S29,28.5
29,10,Justina Machado_S29,29.0
29,10,Kaitlyn Bristowe_S29,30.0
29,10,Monica Aldama_S29,0.0
29,10,Nelly_S29,28.0
29,10,Nev Schulman_S29,30.0
29,10,Skai Jackson_S29,28.5
29,10,Veron Davis_S29,0.0
29,11,AJ McLean_S29,0.0
29,11,Anne Heche_S29,0.0
29,11,Carole Baskin_S29,0.0
29,11,Charles Oakley_S29,0.0
29,11,Chrishell Stause_S29,0.0
29,11,Jeannie Mai_S29,0.0
29,11,Jesse Metcalfe_S29,0.0
29,11,Johnny Weir_S29,0.0
29,11,Justina Machado_S29,30.0
29,11,Kaitlyn Bristowe_S29,30.0
29,11,Monica Aldama_S29,0.0
29,11,Nelly_S29,28.5
29,11,Nev Schulman_S29,30.0
29,11,Skai Jackson_S29,0.0
29,11,Veron Davis_S29,0.0
30,1,Amanda Kloots_S30,28.0
30,1,Brian Austin Green_S30,24.0
30,1,Christine Chiu_S30,25.0
30,1,Cody Rigsby_S30,24.0
30,1,Iman Shumpert_S30,21.0
30,1,Jimmie Allen_S30,22.0
30,1,JoJo Siwa_S30,29.0
30,1,Kenya Moore_S30,26.0
30,1,Martin Kove_S30,13.0
30,1,Matt James_S30,24.0
30,1,Melanie C_S30,27.0
30,1,Melora Hardin_S30,26.0
30,1,"Mike ""The Miz"" Mizanin_S30",24.0
30,1,Olivia Jade_S30,25.0
30,1,Suni Lee_S30,28.0
30,2,Amanda Kloots_S30,32.0
30,2,Brian Austin Green_S30,23.0
30,2,Christine Chiu_S30,24.0
30,2,Cody Rigsby_S30,24.0
30,2,Iman Shumpert_S30,25.0
30,2,Jimmie Allen_S30,27.0
30,2,JoJo Siwa_S30,31.0
30,2,Kenya Moore_S30,24.0
30,2,Martin Kove_S30,15.0
30,2,Matt James_S30,22.0
30,2,Melanie C_S30,30.0
30,2,Melora Hardin_S30,27.0
30,2,"Mike ""The Miz"" Mizanin_S30",26.0
30,2,Olivia Jade_S30,27.0
30,2,Suni Lee_S30,28.0
30,3,Amanda Kloots_S30,24.0
30,3,Brian Austin Green_S30,19.0
30,3,Christine Chiu_S30,21.0
30,3,Cody Rigsby_S30,18.0
30,3,Iman Shumpert_S30,19.0
30,3,Jimmie Allen_S30,20.0
30,3,JoJo Siwa_S30,24.0
30,3,Kenya Moore_S30,21.0
30,3,Martin Kove_S30,0.0
30,3,Matt James_S30,20.0
30,3,Melanie C_S30,22.0
30,3,Melora Hardin_S30,23.0
30,3,"Mike ""The Miz"" Mizanin_S30",22.0
30,3,Olivia Jade_S30,24.0
30,3,Suni Lee_S30,21.0
30,4,Amanda Kloots_S30,34.0
30,4,Brian Austin Green_S30,26.0
30,4,Christine Chiu_S30,0.0
30,4,Cody Rigsby_S30,29.0
30,4,Iman Shumpert_S30,31.5
30,4,Jimmie Allen_S30,32.5
30,4,JoJo Siwa_S30,35.0
30,4,Kenya Moore_S30,29.5
30,4,Martin Kove_S30,0.0
30,4,Matt James_S30,28.5
30,4,Melanie C_S30,33.0
30,4,Melora Hardin_S30,36.5
30,4,"Mike ""The Miz"" Mizanin_S30",32.5
30,4,Olivia Jade_S30,35.0
30,4,Suni Lee_S30,34.0
30,5,Amanda Kloots_S30,39.0
30,5,Brian Austin Green_S30,0.0
30,5,Christine Chiu_S30,0.0
30,5,Cody Rigsby_S30,32.0
30,5,Iman Shumpert_S30,28.0
30,5,Jimmie Allen_S30,34.0
30,5,JoJo Siwa_S30,40.0
30,5,Kenya Moore_S30,36.0
30,5,Martin Kove_S30,0.0
30,5,Matt James_S30,0.0
30,5,Melanie C_S30,36.0
30,5,Melora Hardin_S30,36.0
30,5,"Mike ""The Miz"" Mizanin_S30",32.0
30,5,Olivia Jade_S30,36.0
30,5,Suni Lee_S30,36.0
30,6,Amanda Kloots_S30,38.0
30,6,Brian Austin Green_S30,0.0
30,6,Christine Chiu_S30,0.0
30,6,Cody Rigsby_S30,36.0
30,6,Iman Shumpert_S30,40.0
30,6,Jimmie Allen_S30,38.0
30,6,JoJo Siwa_S30,40.0
30,6,Kenya Moore_S30,32.0
30,6,Martin Kove_S30,0.0
30,6,Matt James_S30,0.0
30,6,Melanie C_S30,0.0
30,6,Melora Hardin_S30,34.0
30,6,"Mike ""The Miz"" Mizanin_S30",34.0
30,6,Olivia Jade_S30,36.0
30,6,Suni Lee_S30,36.0
